Unnamed: 0,tower,lat,lon,orbit,scene,tile,time_UTC,date_UTC,time_solar,product,NDVI,NDVI-UQ,albedo,albedo-UQ,BESSinst,ESI,ESIdaily,ESIdailyUncertainty,ETdaily,ETdailyUncertainty,ETinstUncertainty,EmisWB,GPP,LST,LST_err,MOD16inst,PET,PTJPLSMcanopy,PTJPLSMinst,PTJPLSMinterception,PTJPLSMsoil,RH,Rg,Rn,SM,STICcanopy,STICinst,Ta,WUE,elevation_m,radiance_1,radiance_2,radiance_3,radiance_4,radiance_5,view_zenith,elevation_km,doy,AOT,COT,vapor_gccm,ozone_cm,SZA,KG
524,US-xDL,32.5417,-87.8039,14497,6,16SDB,2021-01-25 00:00:00,2021-01-25,2021-01-24 18:08:47.064,L2T_STARS,0.33978164,0.12761326,0.103947856,0.12940319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.2378222942352295,41.877777099609375,3.778977870941162,0.26052936911582947,102.07519874893684,3.0
525,US-xDL,32.5417,-87.8039,14512,4,16SDB,2021-01-26 00:00:00,2021-01-26,2021-01-25 18:08:47.064,L2T_STARS,0.33789867,0.12771581,0.10383582,0.12942868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.29437941312789917,21.355445861816406,3.6907029151916504,0.2611537575721741,101.95382759752775,3.0
526,US-xDL,32.5417,-87.8039,14558,5,16SDB,2021-01-29 00:00:00,2021-01-29,2021-01-28 18:08:47.064,L2T_STARS,0.0,0.13,0.09076122,0.12954855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.04142075031995773,0.031975578516721725,0.5909274220466614,0.2642863094806671,101.57084666297193,3.0
527,US-xDL,32.5417,-87.8039,14619,6,16SDB,2021-02-02 00:00:00,2021-02-02,2021-02-01 18:08:47.064,L2T_STARS,0.0,0.13,0.090012,0.12942363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.15091079473495483,4.6164350509643555,0.7498348355293274,0.32466718554496765,101.01785568150328,3.0
528,US-xJE,31.1948,-84.4686,7084,2,16RGV,2019-10-05 00:00:00,2019-10-05,2019-10-04 18:22:07.536,L2T_STARS,0.71016365,0.005099013,0.066420436,0.0050936467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,0.3780723214149475,19.182048797607422,3.5721771717071533,0.27280834317207336,96.8138143196938,3.0
529,US-xJE,31.1948,-84.4686,7099,4,16RGV,2019-10-06 00:00:00,2019-10-06,2019-10-05 18:22:07.536,L2T_STARS,0.7290282,0.009960247,0.08161544,0.010079073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0.13638466596603394,15.999166488647461,3.0564868450164795,0.27838054299354553,97.01254122301309,3.0
530,US-xJE,31.1948,-84.4686,7145,2,16RGV,2019-10-09 00:00:00,2019-10-09,2019-10-08 18:22:07.536,L2T_STARS,0.69052565,0.024708748,0.104661815,0.024973083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0.1332952380180359,14.70482063293457,3.3949532508850098,0.27544426918029785,97.60452253248023,3.0
543,US-xNW,40.0543,-105.5824,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,2019-06-29 16:57:40.224,L2T_STARS,0.30266765,9.9923134e-05,0.11576954,9.9923134e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0.0656779482960701,25.695777893066406,1.754052758216858,0.2864609658718109,63.68734154539023,4.0
546,US-xNW,40.0543,-105.5824,14681,6,13TDE,2021-02-06 00:00:00,2021-02-06,2021-02-05 16:57:40.224,L2T_STARS,0.039379813,0.12761746,0.4679886,0.12942868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0.052350252866744995,3.2270004749298096,0.30327579379081726,0.383672297000885,88.95487915331366,4.0
548,US-xNW,40.0543,-105.5824,15051,11,13TDE,2021-03-02 00:00:00,2021-03-02,2021-03-01 16:57:40.224,L2T_STARS,0.010540493,0.12771948,0.54045725,0.12946573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0.0300898477435112,0.5049854516983032,0.22889205813407898,0.32371044158935547,83.37011615671469,4.0
553,US-xRM,40.2759,-105.5459,5223,5,13TDE,2019-06-07 00:00:00,2019-06-07,2019-06-06 16:57:48.984,L2T_STARS,0.0,0.13,0.07855893,0.12938955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,0.0783049464225769,45.17552185058594,1.352235198020935,0.301461786031723,64.08789916471073,4.0
554,US-xRM,40.2759,-105.5459,5238,4,13TDE,2019-06-08 00:00:00,2019-06-08,2019-06-07 16:57:48.984,L2T_STARS,0.0,0.13,0.08018106,0.12938063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0.07979108393192291,46.36676025390625,1.1099586486816406,0.30681395530700684,64.02699013297713,4.0
555,US-xRM,40.2759,-105.5459,5288,6,13TDE,2019-06-12 00:00:00,2019-06-12,2019-06-11 16:57:48.984,L2T_STARS,0.56582564,0.12744331,0.072078176,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,0.10988247394561768,56.21770095825195,1.3734550476074219,0.3302629590034485,63.82224881899725,4.0
556,US-xRM,40.2759,-105.5459,5349,3,13TDE,2019-06-15 00:00:00,2019-06-15,2019-06-14 16:57:48.984,L2T_STARS,0.586613,0.12751174,0.06914703,0.12940216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,0.10538624227046967,32.31212615966797,1.397618293762207,0.32380223274230957,63.709769492082806,4.0
557,US-xRM,40.2759,-105.5459,5391,5,13TDE,2019-06-18 00:00:00,2019-06-18,2019-06-17 16:57:48.984,L2T_STARS,0.58164084,0.1278215,0.06488692,0.1294911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0.12001384794712067,70.86270141601562,1.6073631048202515,0.3250883221626282,63.632687886471324,4.0
558,US-xRM,40.2759,-105.5459,5406,4,13TDE,2019-06-19 00:00:00,2019-06-19,2019-06-18 16:57:48.984,L2T_STARS,0.5603779,0.12795268,0.05907728,0.12954855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.11017359793186188,52.88603973388672,1.3583433628082275,0.34254786372184753,63.614879722604215,4.0
559,US-xRM,40.2759,-105.5459,5471,3,13TDE,2019-06-23 00:00:00,2019-06-23,2019-06-22 16:57:48.984,L2T_STARS,0.5788833,0.12740918,0.081761494,0.1293777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,0.15401488542556763,31.73088264465332,1.1296312808990479,0.3562611937522888,63.5831319985984,4.0
560,US-xRM,40.2759,-105.5459,5532,2,13TDE,2019-06-27 00:00:00,2019-06-27,2019-06-26 16:57:48.984,L2T_STARS,0.57612944,0.12740909,0.083466746,0.12938173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,0.05384232476353645,0.015278315171599388,0.8899364471435547,0.3210534155368805,63.61455453488778,4.0
561,US-xRM,40.2759,-105.5459,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,2019-06-29 16:57:48.984,L2T_STARS,0.56295586,0.12740909,0.08498427,0.12937665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0.06653574854135513,28.088115692138672,1.8407089710235596,0.28757214546203613,63.67948675564277,4.0
563,US-xRM,40.2759,-105.5459,10670,5,13TDE,2020-05-24 00:00:00,2020-05-24,2020-05-23 16:57:48.984,L2T_STARS,0.4309772,0.12740909,0.07783636,0.12938063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,0.07364757359027863,5.147436618804932,0.8589330911636353,0.33032381534576416,65.22666738670692,4.0
564,US-xRM,40.2759,-105.5459,14681,6,13TDE,2021-02-06 00:00:00,2021-02-06,2021-02-05 16:57:48.984,L2T_STARS,0.27302286,0.12761377,0.12325389,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0.045559853315353394,2.3708572387695312,0.30297666788101196,0.38449999690055847,89.06470270629246,4.0
565,US-xRM,40.2759,-105.5459,14742,7,13TDE,2021-02-10 00:00:00,2021-02-10,2021-02-09 16:57:48.984,L2T_STARS,0.5150169,9.9923134e-05,0.12840809,9.992273e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.03361700475215912,5.686737537384033,0.47548380494117737,0.2812054455280304,88.22546131521487,4.0
566,US-xRM,40.2759,-105.5459,15051,11,13TDE,2021-03-02 00:00:00,2021-03-02,2021-03-01 16:57:48.984,L2T_STARS,0.2588186,9.9923134e-05,0.1758071,9.991864e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0.02979111298918724,-0.01645534858107567,0.21582484245300293,0.3227187991142273,83.4585193845096,4.0
570,US-xST,45.5089,-89.5864,3450,9,15TYL,2019-02-13 00:00:00,2019-02-13,2019-02-12 18:01:39.264,L2T_STARS,0.0,0.13,0.21145122,0.12938955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,
571,US-xST,45.5089,-89.5864,3465,8,15TYL,2019-02-14 00:00:00,2019-02-14,2019-02-13 18:01:39.264,L2T_STARS,0.0,0.13,0.21089923,0.12941496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
572,US-xST,45.5089,-89.5864,3496,10,15TYL,2019-02-16 00:00:00,2019-02-16,2019-02-15 18:01:39.264,L2T_STARS,0.0,0.13,0.21892378,0.12938003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,
573,US-xST,45.5089,-89.5864,3511,8,15TYL,2019-02-17 00:00:00,2019-02-17,2019-02-16 18:01:39.264,L2T_STARS,0.0,0.13,0.21338996,0.1293775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,
577,US-xST,45.5089,-89.5864,5116,8,15TYL,2019-05-31 00:00:00,2019-05-31,2019-05-30 18:01:39.264,L2T_STARS,0.7884997,0.0050468245,0.07285913,0.0050945436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,
578,US-xST,45.5089,-89.5864,5177,8,15TYL,2019-06-04 00:00:00,2019-06-04,2019-06-03 18:01:39.264,L2T_STARS,0.7946779,0.024649804,0.114382006,0.02503557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,
579,US-xST,45.5089,-89.5864,5223,8,15TYL,2019-06-07 00:00:00,2019-06-07,2019-06-06 18:01:39.264,L2T_STARS,0.7598034,0.12740909,0.12783165,0.1294911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,
580,US-xST,45.5089,-89.5864,5238,8,15TYL,2019-06-08 00:00:00,2019-06-08,2019-06-07 18:01:39.264,L2T_STARS,0.86564785,9.9899655e-05,0.053161245,9.992232e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,
581,US-xST,45.5089,-89.5864,5256,4,15TYL,2019-06-09 00:00:00,2019-06-09,2019-06-08 18:01:39.264,L2T_STARS,0.86562127,0.005099897,0.052987427,0.00509992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,
582,US-xST,45.5089,-89.5864,5302,4,15TYL,2019-06-12 00:00:00,2019-06-12,2019-06-11 18:01:39.264,L2T_STARS,0.86259025,0.02009989,0.052981652,0.02009991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,
583,US-xST,45.5089,-89.5864,5317,4,15TYL,2019-06-13 00:00:00,2019-06-13,2019-06-12 18:01:39.264,L2T_STARS,0.83865905,0.02467133,0.05297936,0.025099905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,
589,US-xST,45.5089,-89.5864,5528,7,15TYL,2019-06-27 00:00:00,2019-06-27,2019-06-26 18:01:39.264,L2T_STARS,0.85035706,0.1278215,0.13180296,0.1294911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,,
590,US-xST,45.5089,-89.5864,5638,5,15TYL,2019-07-04 00:00:00,2019-07-04,2019-07-03 18:01:39.264,L2T_STARS,0.9012487,0.014867252,0.06520853,0.015099913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,
591,US-xST,45.5089,-89.5864,5653,6,15TYL,2019-07-05 00:00:00,2019-07-05,2019-07-04 18:01:39.264,L2T_STARS,0.90121305,0.019753676,0.065205954,0.02009991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,
595,US-xST,45.5089,-89.5864,5745,5,15TYL,2019-07-11 00:00:00,2019-07-11,2019-07-10 18:01:39.264,L2T_STARS,0.882126,0.0050998568,0.071679235,0.005094683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,
598,US-xST,45.5089,-89.5864,6047,7,15TYL,2019-07-30 00:00:00,2019-07-30,2019-07-29 18:01:39.264,L2T_STARS,0.8783412,0.12740909,0.11765346,0.12942363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,
599,US-xST,45.5089,-89.5864,6093,8,15TYL,2019-08-02 00:00:00,2019-08-02,2019-08-01 18:01:39.264,L2T_STARS,0.8566403,0.12740909,0.13811043,0.1293777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,,,,,
600,US-xST,45.5089,-89.5864,6139,8,15TYL,2019-08-05 00:00:00,2019-08-05,2019-08-04 18:01:39.264,L2T_STARS,0.86237323,0.12761326,0.13995862,0.12942868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,
613,US-xST,45.5089,-89.5864,7070,8,15TYL,2019-10-04 00:00:00,2019-10-04,2019-10-03 18:01:39.264,L2T_STARS,0.62457055,0.1274091,0.12489101,0.12940216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,,,,,,
614,US-xST,45.5089,-89.5864,7131,8,15TYL,2019-10-08 00:00:00,2019-10-08,2019-10-07 18:01:39.264,L2T_STARS,0.6262491,0.12741134,0.12348222,0.12938426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,,,,,,
615,US-xST,45.5089,-89.5864,7146,7,15TYL,2019-10-09 00:00:00,2019-10-09,2019-10-08 18:01:39.264,L2T_STARS,0.59877145,0.12740943,0.124264434,0.12938063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,,,,,
626,US-xTR,45.4937,-89.5857,5116,8,15TYL,2019-05-31 00:00:00,2019-05-31,2019-05-30 18:01:39.432,L2T_STARS,0.7916635,0.0050468245,0.05945013,0.005099918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,
627,US-xTR,45.4937,-89.5857,5177,8,15TYL,2019-06-04 00:00:00,2019-06-04,2019-06-03 18:01:39.432,L2T_STARS,0.83199364,0.024649804,0.059143607,0.025099905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,
629,US-xTR,45.4937,-89.5857,5238,8,15TYL,2019-06-08 00:00:00,2019-06-08,2019-06-07 18:01:39.432,L2T_STARS,0.8633167,9.9899655e-05,0.055082362,9.9923134e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,
630,US-xTR,45.4937,-89.5857,5256,4,15TYL,2019-06-09 00:00:00,2019-06-09,2019-06-08 18:01:39.432,L2T_STARS,0.86330473,0.005099897,0.055080667,0.00509992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,
631,US-xTR,45.4937,-89.5857,5302,4,15TYL,2019-06-12 00:00:00,2019-06-12,2019-06-11 18:01:39.432,L2T_STARS,0.86915505,0.01996112,0.11700709,0.020038197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,
632,US-xTR,45.4937,-89.5857,5317,4,15TYL,2019-06-13 00:00:00,2019-06-13,2019-06-12 18:01:39.432,L2T_STARS,0.86906004,0.024961118,0.12885359,0.02501173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,
633,US-xTR,45.4937,-89.5857,5345,8,15TYL,2019-06-15 00:00:00,2019-06-15,2019-06-14 18:01:39.432,L2T_STARS,0.8167692,0.12795268,0.14099088,0.12937665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,
634,US-xTR,45.4937,-89.5857,5363,6,15TYL,2019-06-16 00:00:00,2019-06-16,2019-06-15 18:01:39.432,L2T_STARS,0.0,0.13,0.14112602,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,
635,US-xTR,45.4937,-89.5857,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,2019-06-18 18:01:39.432,L2T_STARS,0.0,0.13,0.14517651,0.12938464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,
636,US-xTR,45.4937,-89.5857,5421,8,15TYL,2019-06-20 00:00:00,2019-06-20,2019-06-19 18:01:39.432,L2T_STARS,0.0,0.13,0.14429738,0.12941091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,
637,US-xTR,45.4937,-89.5857,5455,5,15TYL,2019-06-22 00:00:00,2019-06-22,2019-06-21 18:01:39.432,L2T_STARS,0.0,0.13,0.13910496,0.12947077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,
639,US-xTR,45.4937,-89.5857,5638,5,15TYL,2019-07-04 00:00:00,2019-07-04,2019-07-03 18:01:39.432,L2T_STARS,0.9101446,0.015099913,0.031440176,0.015086452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,
640,US-xTR,45.4937,-89.5857,5653,6,15TYL,2019-07-05 00:00:00,2019-07-05,2019-07-04 18:01:39.432,L2T_STARS,0.9101087,0.02009991,0.030870663,0.020056972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,
641,US-xTR,45.4937,-89.5857,5684,5,15TYL,2019-07-07 00:00:00,2019-07-07,2019-07-06 18:01:39.432,L2T_STARS,0.0,0.13,0.14818199,0.12940553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,
642,US-xTR,45.4937,-89.5857,5699,5,15TYL,2019-07-08 00:00:00,2019-07-08,2019-07-07 18:01:39.432,L2T_STARS,0.0,0.13,0.144958,0.12943311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,
643,US-xTR,45.4937,-89.5857,5714,4,15TYL,2019-07-09 00:00:00,2019-07-09,2019-07-08 18:01:39.432,L2T_STARS,0.0,0.13,0.13751325,0.12946573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,,,,
644,US-xTR,45.4937,-89.5857,5745,5,15TYL,2019-07-11 00:00:00,2019-07-11,2019-07-10 18:01:39.432,L2T_STARS,0.89020145,0.00509992,0.05293968,0.005099919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,
645,US-xTR,45.4937,-89.5857,5986,7,15TYL,2019-07-26 00:00:00,2019-07-26,2019-07-25 18:01:39.432,L2T_STARS,0.9019074,0.12740909,0.14086826,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,
646,US-xTR,45.4937,-89.5857,6032,8,15TYL,2019-07-29 00:00:00,2019-07-29,2019-07-28 18:01:39.432,L2T_STARS,0.8837246,0.12740909,0.14098087,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,
647,US-xTR,45.4937,-89.5857,6047,7,15TYL,2019-07-30 00:00:00,2019-07-30,2019-07-29 18:01:39.432,L2T_STARS,0.88086545,0.12740909,0.14094912,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,
648,US-xTR,45.4937,-89.5857,6093,8,15TYL,2019-08-02 00:00:00,2019-08-02,2019-08-01 18:01:39.432,L2T_STARS,0.8635894,0.12740909,0.1466606,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,,,,,
649,US-xTR,45.4937,-89.5857,6139,8,15TYL,2019-08-05 00:00:00,2019-08-05,2019-08-04 18:01:39.432,L2T_STARS,0.8562738,0.12761326,0.14414139,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,
650,US-xTR,45.4937,-89.5857,6203,4,15TYL,2019-08-09 00:00:00,2019-08-09,2019-08-08 18:01:39.432,L2T_STARS,0.0,0.13,0.13354273,0.1294911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,
651,US-xTR,45.4937,-89.5857,6215,7,15TYL,2019-08-10 00:00:00,2019-08-10,2019-08-09 18:01:39.432,L2T_STARS,0.73430085,0.12744331,0.119720235,0.12954855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,,,,,
659,US-xTR,45.4937,-89.5857,6600,4,15TYL,2019-09-04 00:00:00,2019-09-04,2019-09-03 18:01:39.432,L2T_STARS,0.8458347,0.0050468254,0.046527907,0.00509992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,,,,
660,US-xTR,45.4937,-89.5857,6615,5,15TYL,2019-09-05 00:00:00,2019-09-05,2019-09-04 18:01:39.432,L2T_STARS,0.8458276,0.010046822,0.046526358,0.010099917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,,,,,,
661,US-xTR,45.4937,-89.5857,6630,5,15TYL,2019-09-06 00:00:00,2019-09-06,2019-09-05 18:01:39.432,L2T_STARS,0.84581983,0.015046819,0.046524674,0.015099913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,,,,,,
662,US-xTR,45.4937,-89.5857,7070,8,15TYL,2019-10-04 00:00:00,2019-10-04,2019-10-03 18:01:39.432,L2T_STARS,0.6414366,0.12761746,0.105733246,0.12944035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,,,,,,
665,US-xUK,39.0404,-95.1921,5715,4,15SUD,2019-07-09 00:00:00,2019-07-09,2019-07-08 17:39:13.896,L2T_STARS,0.8882545,9.992048e-05,0.09937809,9.992195e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,0.1558467298746109,17.801292419433594,4.149739742279053,0.29638710618019104,72.13606702168198,4.0
666,US-xUK,39.0404,-95.1921,5761,5,15SUD,2019-07-12 00:00:00,2019-07-12,2019-07-11 17:39:13.896,L2T_STARS,0.8683302,0.0050990195,0.10187382,0.0050990195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,0.11177177727222443,-0.16259872913360596,2.5660128593444824,0.30916839838027954,72.3428989246783,4.0
667,US-xUK,39.0404,-95.1921,6108,5,15SUD,2019-08-03 00:00:00,2019-08-03,2019-08-02 17:39:13.896,L2T_STARS,0.8177778,0.024624344,0.11857569,0.025002873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0.2129392921924591,24.709064483642578,4.781943321228027,0.2978636622428894,74.85800145501776,4.0
668,US-xUK,39.0404,-95.1921,7516,7,15SUD,2019-11-02 00:00:00,2019-11-02,2019-11-01 17:39:13.896,L2T_STARS,0.6023008,0.0050468245,0.066146106,0.0050945436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0.10422773659229279,0.819633960723877,0.9191104769706726,0.32514458894729614,94.94809714704957,4.0
669,US-xUK,39.0404,-95.1921,7985,4,15SUD,2019-12-02 00:00:00,2019-12-02,2019-12-01 17:39:13.896,L2T_STARS,0.48911658,0.12740909,0.10969757,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,0.108162522315979,1.9574525356292725,0.9189603924751282,0.391567587852478,99.64193609188976,4.0
670,US-xUK,39.0404,-95.1921,8218,7,15SUD,2019-12-17 00:00:00,2019-12-17,2019-12-16 17:39:13.896,L2T_STARS,0.3956138,0.12771581,0.115477346,0.12945704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,0.10312193632125854,6.866446495056152,0.7796511054039001,0.34201446175575256,100.61985520554644,4.0
671,US-xUK,39.0404,-95.1921,8325,8,15SUD,2019-12-24 00:00:00,2019-12-24,2019-12-23 17:39:13.896,L2T_STARS,0.39735717,0.0050990195,0.059554987,0.0050990195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,0.05023053288459778,0.19269810616970062,0.5926873683929443,0.2673030495643616,100.71370029824955,4.0
672,US-xUK,39.0404,-95.1921,10994,7,15SUD,2020-06-13 00:00:00,2020-06-13,2020-06-12 17:39:13.896,L2T_STARS,0.8898383,9.956602e-05,0.11542435,9.9603174e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,0.1078893393278122,16.313081741333008,2.699544906616211,0.3108876943588257,71.79002290788208,4.0
673,US-xUK,39.0404,-95.1921,11112,5,15SUD,2020-06-21 00:00:00,2020-06-21,2020-06-20 17:39:13.896,L2T_STARS,0.7979287,0.11271581,0.1293953,0.12781098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,0.12961295247077942,13.798591613769531,3.1590514183044434,0.3292439579963684,71.62968089616291,4.0
674,US-xUK,39.0404,-95.1921,11909,6,15SUD,2020-08-11 00:00:00,2020-08-11,2020-08-10 17:39:13.896,L2T_STARS,0.7618812,0.1274091,0.16285838,0.12936196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,0.14326125383377075,10.70265007019043,4.34622049331665,0.2923482060432434,76.34191809275326,4.0
675,US-xUK,39.0404,-95.1921,14650,7,15SUD,2021-02-04 00:00:00,2021-02-04,2021-02-03 17:39:13.896,L2T_STARS,0.39210925,0.0050999136,0.05443108,0.0050999164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0.0957394689321518,1.2355601787567139,1.547796368598938,0.32161566615104675,96.56729369632717,4.0
676,US-xUK,39.0404,-95.1921,15952,6,15SUD,2021-04-29 00:00:00,2021-04-29,2021-04-28 17:39:13.896,L2T_STARS,0.72848284,9.954638e-05,0.08261724,9.9601166e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0.44297879934310913,80.52031707763672,3.535254716873169,0.31345146894454956,77.32138278323686,4.0
677,US-xUK,39.0404,-95.1921,16059,9,15SUD,2021-05-06 00:00:00,2021-05-06,2021-05-05 17:39:13.896,L2T_STARS,0.79808295,0.009790604,0.10518139,0.010071872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.15197458863258362,8.559415817260742,1.4296716451644897,0.35831305384635925,76.032318945148,4.0
678,US-xUK,39.0404,-95.1921,16668,8,15SUD,2021-06-14 00:00:00,2021-06-14,2021-06-13 17:39:13.896,L2T_STARS,0.88798267,0.00509992,0.09946413,0.0050999145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,0.12104561924934387,0.0,1.876023530960083,0.3062410056591034,71.79002290788208,4.0
679,US-xUK,39.0404,-95.1921,16810,8,15SUD,2021-06-23 00:00:00,2021-06-23,2021-06-22 17:39:13.896,L2T_STARS,0.86963665,0.01509902,0.10773062,0.01509902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,0.10990244150161743,0.01021112222224474,2.5564846992492676,0.32188451290130615,71.62763995039181,4.0
680,US-xUN,46.2339,-89.5373,5391,8,15TYM,2019-06-18 00:00:00,2019-06-18,2019-06-17 18:01:51.048,L2T_STARS,0.9136699,0.015099901,0.051784787,0.015099913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0.13601276278495789,157.2383575439453,2.5655922889709473,0.34768369793891907,73.66098583803888,4.0
