tower,time_UTC,LE_insitu,H_insitu,Rn_insitu,G_insitu
US-Syv,2019-07-05 13:00:00,,,,
US-Syv,2019-07-29 23:00:00,158.5456,26.64726,203.4784,18.13767
US-Syv,2019-08-10 18:00:00,,258.4447,702.15,
US-Syv,2019-08-10 23:00:00,85.77603,27.52725,197.524,13.16906
US-Syv,2019-08-14 21:00:00,322.8723,144.8795,506.4684,
US-Syv,2019-08-17 15:30:00,,48.15787,490.2283,
US-Syv,2019-08-17 20:30:00,242.7905,112.2614,472.7896,
US-Syv,2019-08-21 18:30:00,286.7599,109.4509,,23.47184
US-Syv,2019-10-08 19:00:00,65.21268,140.2729,387.491,10.8910615
US-ALQ,2019-05-31 22:30:00,,,292.5818,6.713059
US-ALQ,2019-06-08 19:30:00,,,635.8548,9.497438
US-ALQ,2019-06-13 21:30:00,,,419.6178,9.739155
US-ALQ,2019-06-15 17:00:00,,,653.885,10.56848
US-ALQ,2019-06-19 15:00:00,,,378.1111,10.75494
US-ALQ,2019-06-19 20:00:00,,,,10.95305
US-ALQ,2019-07-04 14:00:00,,,333.8472,
US-ALQ,2019-07-05 13:00:00,,,86.43327,8.185418
US-ALQ,2019-07-29 23:00:00,,,235.468,14.8139
US-ALQ,2019-08-10 18:00:00,,,707.9731,15.7148
US-ALQ,2019-08-10 18:00:00,,,707.9731,15.7148
US-ALQ,2019-08-10 23:00:00,,,213.9801,13.23091
US-ALQ,2019-08-14 21:00:00,,,,14.88933
US-ALQ,2019-08-17 15:30:00,,,511.8071,14.1606
US-ALQ,2019-08-17 20:30:00,,,499.7113,14.16894
US-ALQ,2019-08-24 18:00:00,,,,
US-ALQ,2019-09-01 14:30:00,,,121.012,
US-ALQ,2019-10-08 19:00:00,,,,6.754344
US-CS2,2019-06-02 21:00:00,198.256,264.5995,540.0546,24.14901
US-CS2,2019-06-08 19:30:00,292.8204,331.6226,612.0266,25.35286
US-CS2,2019-06-20 14:30:00,,,,19.84988
US-CS2,2019-06-22 19:00:00,271.0985,217.5613,649.135,25.62065
US-CS2,2019-07-29 23:00:00,253.292,35.81335,238.121,18.46455
US-CS2,2019-07-30 22:00:00,301.511,160.7409,403.2499,23.0905
US-CS2,2019-08-02 21:30:00,415.267,119.0154,490.1548,24.79129
US-CS2,2019-08-03 20:30:00,,150.519,417.1533,
US-CS2,2019-08-07 19:00:00,497.8842,248.699,724.1873,28.61441
US-CS2,2019-08-13 22:00:00,141.7393,32.59287,182.2753,13.7333
US-CS2,2019-08-17 20:30:00,,184.1171,565.153,27.06251
US-CS2,2019-08-24 18:00:00,,,666.2204,30.99173
US-CS2,2019-09-04 14:00:00,79.9003,102.393,270.4591,21.9936
US-DFC,2019-06-02 21:00:00,187.7106,32.92175,357.866,22.89855
US-DFC,2019-06-20 14:30:00,87.0951,60.8929,423.486,-0.7520765
US-DFC,2019-06-29 16:30:00,,,733.524,30.3528
US-DFC,2019-07-04 14:00:00,216.6986,76.2876,339.64,5.22938
US-DFC,2019-07-07 13:00:00,131.2745,23.07582,170.813,-11.8234
US-DFC,2019-07-27 23:00:00,,5.50823,329.665,24.12885
US-DFC,2019-07-30 22:00:00,294.0325,29.60459,390.935,17.61035
US-DFC,2019-08-03 20:30:00,492.37,115.9904,633.834,33.36305
US-DFC,2019-09-01 14:30:00,,,144.214,-0.7528350000000001
CA-Cbo,2019-06-02 21:00:00,245.18,326.57,500.94,10.038
CA-Cbo,2019-07-06 12:30:00,70.17,61.61,165.32,4.621
CA-Cbo,2019-07-28 22:30:00,186.94,14.08,267.72,9.506
CA-Cbo,2019-07-31 21:30:00,,105.59,411.57,6.0415
CA-Cbo,2019-08-04 20:00:00,,267.71,573.52,7.025499999999999
CA-Cbo,2019-08-07 19:00:00,,192.05,648.86,9.0515
CA-Cbo,2019-08-11 17:00:00,,,513.22,5.3355
CA-Cbo,2019-08-11 22:00:00,156.77,39.24,295.85,7.477
CA-Cbo,2019-10-03 20:00:00,82.41,,67.78,-6.330500000000001
CA-Cbo,2019-10-06 19:00:00,,80.46,345.57,9.6125
CA-Cbo,2019-10-07 18:30:00,242.77,99.02,291.73,4.517
CA-Cbo,2019-12-21 18:00:00,18.04,83.84,,-3.3185
CA-Cbo,2020-02-21 17:30:00,20.87,,,-2.223
CA-Cbo,2020-02-22 17:00:00,17.2,,,-2.2915
CA-Cbo,2020-04-01 20:30:00,,,464.97,
CA-Cbo,2020-04-05 19:00:00,,,,
CA-Cbo,2020-04-12 21:30:00,28.57,146.06,223.2,
CA-Cbo,2020-04-17 14:30:00,30.69,326.3,435.37,-6.3695
CA-Cbo,2020-04-20 18:30:00,27.61,,687.36,
CA-Cbo,2020-05-26 22:30:00,,58.36,199.95,23.0835
CA-Cbo,2020-05-30 21:00:00,,245.62,423.55,-1.0375
CA-Cbo,2020-06-03 19:30:00,,224.48,665.49,13.641000000000002
CA-Cbo,2020-06-07 18:00:00,188.0,549.15,749.03,0.895
US-xDL,2019-06-04 19:30:00,378.111752890618,51.73719448936,719.66,21.657
US-xDL,2019-06-08 17:30:00,529.480342053974,162.150425032951,736.6,7.295
US-xDL,2019-06-08 17:30:00,529.480342053974,162.150425032951,736.6,7.295
US-xDL,2019-06-16 14:30:00,228.845415539873,109.407989555438,432.4,8.51
US-xDL,2019-06-19 13:30:00,,,216.94,5.187
US-xDL,2019-06-20 21:00:00,,,598.86,24.077
US-xDL,2019-07-01 16:30:00,,,666.42,15.821
US-xDL,2019-07-05 15:00:00,,,504.23,5.696
US-xDL,2019-07-09 13:00:00,,,186.88,-1.889
US-xDL,2019-07-26 22:30:00,228.557452372455,16.6823431046442,328.56,16.572
US-xDL,2019-07-29 21:30:00,364.000523867221,24.9729977205618,449.62,17.916
US-xDL,2019-08-02 19:30:00,130.590902203356,,304.95,13.966
US-xDL,2019-08-06 18:00:00,592.701018592884,110.425662232965,722.14,
US-xDL,2019-08-17 14:00:00,67.0176142895295,23.1828820746147,288.68,
US-xDL,2019-08-29 17:00:00,498.513859555035,125.546523343055,693.77,3.0330000000000004
US-xDL,2019-09-02 15:30:00,296.969733221026,139.960232395219,561.72,1.8865
US-xDL,2019-09-06 14:00:00,109.967470635087,50.6070757550059,262.61,-15.8325
US-xDL,2019-10-01 20:00:00,147.505166230771,243.888160557776,540.8,
US-xDL,2019-10-05 18:30:00,146.503451440741,211.322720937648,622.89,
US-xDL,2019-11-01 16:00:00,100.468516856912,,461.56,-35.762
US-xDL,2019-12-24 19:00:00,,163.653097976399,,
US-xDL,2020-01-27 21:00:00,26.4003326935649,25.8854505900904,148.96,7.688
US-xDL,2020-01-31 19:30:00,8.07416541887788,41.5493073313814,120.89,6.681
US-xDL,2020-02-08 16:30:00,,,305.33,
US-xDL,2020-02-21 19:00:00,,,,
US-xDL,2020-02-29 16:00:00,,,,
US-xDL,2020-04-11 15:30:00,,,531.46,
US-xDL,2020-04-15 14:00:00,,,292.31,
US-xDL,2020-04-16 21:30:00,,,416.66,
US-xDL,2020-04-24 18:30:00,,,,
US-xDL,2020-05-02 15:30:00,,,560.5,
US-xDL,2020-05-06 13:30:00,,,237.31,
US-xDL,2020-05-24 22:30:00,,,314.45,
US-xDL,2020-06-05 18:00:00,,132.970173247839,811.23,
US-xDL,2020-06-13 14:30:00,,136.019871489142,431.01,
US-xDL,2020-06-21 19:30:00,567.024327909439,30.2406330919363,682.33,
US-xDL,2020-06-29 16:30:00,,,697.17,
US-xDL,2020-08-02 19:00:00,,,761.77,
US-xDL,2020-08-06 17:30:00,,,776.16,
US-xDL,2020-08-10 16:00:00,,,643.06,8.272
US-xDL,2020-08-14 14:30:00,,,345.97,
US-xDL,2020-08-23 18:30:00,,,712.5,15.379
US-xDL,2020-08-31 15:30:00,,,592.33,2.6425
US-xDL,2020-09-04 14:00:00,,,305.39,-6.481
US-xDL,2020-09-30 19:30:00,,,559.24,
US-xDL,2020-10-29 16:00:00,,,300.33,-5.125
US-xDL,2020-12-02 18:30:00,,,418.15,-14.172
US-xDL,2020-12-10 15:30:00,14.2553042163372,20.8530800308649,280.68,-13.95
US-xDL,2020-12-23 18:00:00,20.3078445582529,149.028789342294,334.96,2.199
US-xDL,2020-12-27 16:30:00,94.0927685823487,116.852355869834,360.41,-15.44
US-xDL,2021-01-26 21:00:00,,37.7373830925831,82.33,17.098
US-Me6,2019-06-04 22:30:00,125.3178,249.6868,601.9667,59.253775
US-Me6,2019-06-15 00:00:00,148.5911,203.9216,431.3667,17.545949999999998
US-Me6,2019-06-15 18:30:00,203.1757,287.3176,626.0,56.74584999999999
US-Me6,2019-06-17 23:00:00,139.6306,228.558,545.6667,41.68115
US-Me6,2019-06-18 17:30:00,130.021,230.6955,544.5,39.256150000000005
US-Me6,2019-06-19 16:30:00,174.6727,250.6889,410.5333,10.983325
US-Me6,2019-06-21 21:30:00,188.8041,479.034,625.3,37.400525
US-Me6,2019-06-28 19:00:00,160.9414,350.4039,691.9,47.412275
US-Me6,2019-07-06 15:30:00,10.5546,78.7225,245.0,15.286625
US-Me6,2019-07-29 01:30:00,58.1291,79.7275,121.2667,0.0007249999999996
US-Me6,2019-07-30 00:30:00,101.7056,247.5328,335.0333,4.0900750000000015
US-Me6,2019-08-01 23:30:00,52.1443,55.0494,128.1667,4.9462
US-Me6,2019-08-05 22:00:00,130.1592,292.3278,590.7667,40.207025
US-Me6,2019-08-12 19:30:00,10.8885,297.4966,633.9667,49.81975
US-Me6,2019-08-13 18:30:00,38.9308,301.0947,561.9333,43.785225
US-Me6,2019-08-15 23:30:00,46.5683,302.5476,418.4,24.635375
US-Me6,2019-08-16 18:00:00,65.3174,343.1229,522.3333,34.043225
US-Me6,2019-08-19 17:00:00,53.0712,230.3903,395.6333,25.763975
US-Me6,2019-08-20 16:00:00,55.2853,189.4026,252.0667,7.71955
US-Me6,2019-08-23 15:30:00,25.065,69.8615,166.5,0.7965249999999997
US-Me6,2019-08-26 19:30:00,91.0685,339.2403,608.7333,61.5329
US-Me6,2019-08-30 18:00:00,143.4369,150.1747,528.6,44.41295
US-Me6,2019-09-03 16:00:00,44.3773,101.5217,231.6667,6.084275
US-Me6,2019-10-03 23:00:00,72.3694,221.692,316.43,-0.7056
US-Me6,2019-10-08 20:30:00,71.1581,237.0566,307.2,23.229725
US-Me6,2019-10-18 22:30:00,48.7,150.9547,247.83,3.947875
US-Me6,2019-10-22 20:30:00,64.9965,178.1729,363.9,29.761525
US-Me6,2019-10-26 19:00:00,36.4117,211.7915,382.53,14.361225
US-Me6,2019-12-08 20:30:00,-1.6484,72.0423,226.83,-0.4548000000000001
US-Me6,2020-02-07 20:30:00,,,394.8,
US-Me6,2020-02-07 20:30:00,,,394.8,
US-Me6,2020-02-14 23:00:00,25.81435,176.94627,297.16667,5.223893333333334
US-Me6,2020-02-18 21:30:00,24.97177,201.97087,415.46667,
US-Me6,2020-02-22 20:00:00,41.63363,239.06956,446.13333,
US-Me6,2020-04-19 16:00:00,41.34962,113.30087,277.7,31.362686666666672
US-CF3,2019-06-07 21:30:00,,,,
US-CF3,2019-06-10 21:00:00,374.5836,60.54657,570.183,
US-CF3,2019-06-15 18:30:00,179.4281,195.6661,603.381,
US-CF3,2019-06-18 17:30:00,149.6147,232.598,486.2576,
US-CF3,2019-06-19 16:30:00,102.7198,230.6127,392.4774,
US-CF3,2019-07-30 00:30:00,18.007179999999995,78.83407,78.17121999999998,
US-CF3,2019-08-02 00:00:00,,,,
US-CF3,2019-08-04 23:00:00,,,,
US-CF3,2019-08-05 22:00:00,,,,
US-CF3,2019-08-12 19:30:00,,,,
US-CF3,2019-08-16 18:00:00,,,,
US-CF3,2019-08-19 17:00:00,,,,
US-CF3,2019-08-20 16:00:00,,,,
US-CF3,2019-08-23 15:30:00,,,,
US-CF3,2019-09-02 15:30:00,,,,
US-CF3,2019-10-08 20:30:00,28.01922,279.6634,303.3629,
US-CF3,2019-10-14 19:00:00,31.08441,206.9209,271.2716,
US-CF3,2019-10-15 18:00:00,40.37297,250.8082,321.5435,
US-CF3,2019-10-18 17:30:00,,86.51564,237.3678,
US-CF3,2019-12-11 19:30:00,36.43114,-6.165719,44.70291,
US-CF3,2020-02-14 18:00:00,57.54937,30.22103,,
US-CF3,2020-02-20 20:00:00,,,,
US-CF3,2020-04-13 19:00:00,80.81964,238.5621,473.2853,
US-CF3,2020-04-17 17:30:00,36.6781,237.0856,351.6926,
US-CF3,2020-04-21 16:00:00,49.90463,164.0513,241.5302,
US-CF1,2019-06-10 21:00:00,354.1794,41.59165,635.815,
US-CF1,2019-06-15 18:30:00,221.9331,158.0634,595.0267,
US-CF1,2019-06-18 17:30:00,314.1208,155.7605,556.7213,
US-CF1,2019-06-19 16:30:00,185.0977,153.3243,438.3932,
US-CF1,2019-07-30 00:30:00,39.74323,70.8539,171.0238,
US-CF1,2019-08-02 00:00:00,24.70453,141.7084,237.5629,
US-CF1,2019-08-04 23:00:00,,,323.9575,
US-CF1,2019-08-05 22:00:00,,,436.0919,
US-CF1,2019-08-12 19:30:00,108.1469,,,
US-CF1,2019-08-16 18:00:00,40.12893,327.0608,465.0249,
US-CF1,2019-08-19 17:00:00,24.34792,278.899,357.8052,
US-CF1,2019-08-20 16:00:00,,,,
US-CF1,2019-08-23 15:30:00,,,,
US-CF1,2019-09-02 15:30:00,10.69615,114.3231,166.1246,
US-CF1,2019-10-08 20:30:00,21.13141,226.8818,263.6289,
US-CF1,2019-10-14 19:00:00,32.36176,252.8306,254.6809,
US-CF1,2019-10-15 18:00:00,21.47963,166.5163,252.4056,
US-CF1,2019-10-18 17:30:00,68.08176,97.20654,129.9299,
US-CF1,2019-12-11 19:30:00,,,18.80985,
US-CF1,2020-02-20 20:00:00,74.7578,,,
US-CF1,2020-04-13 19:00:00,77.05077,305.2363,509.1356,
US-CF1,2020-04-17 17:30:00,26.69926,279.4141,404.3448,
US-CF1,2020-04-21 16:00:00,45.21603,203.6512,268.0291,
US-CF4,2019-06-07 21:30:00,,86.01595999999998,,
US-CF4,2019-06-10 21:00:00,387.0793,42.40155,592.3741,
US-CF4,2019-06-15 18:30:00,231.7405,88.37659000000002,636.7592,
US-CF4,2019-06-18 17:30:00,277.8498,108.1503,545.2686,
US-CF4,2019-06-19 16:30:00,187.8023,140.2232,456.9467,
US-CF4,2019-07-30 00:30:00,38.12323,94.07439,136.6837,
US-CF4,2019-08-02 00:00:00,,,,
US-CF4,2019-08-04 23:00:00,,,,
US-CF4,2019-08-05 22:00:00,,,,
US-CF4,2019-08-12 19:30:00,,,,
US-CF4,2019-08-16 18:00:00,,,,
US-CF4,2019-08-19 17:00:00,,,,
US-CF4,2019-08-20 16:00:00,,,,
US-CF4,2019-08-23 15:30:00,,,,
US-CF4,2019-09-02 15:30:00,,,-49.48635,
US-CF4,2019-10-08 20:30:00,33.17807,268.5565,328.6545,
US-CF4,2019-10-14 19:00:00,33.911120000000004,189.1722,295.6756,
US-CF4,2019-10-15 18:00:00,,,0.5498979,
US-CF4,2019-10-18 17:30:00,,,,
US-CF4,2019-12-11 19:30:00,,,,
US-CF4,2020-02-14 18:00:00,,,,
US-CF4,2020-02-20 20:00:00,,,,
US-CF4,2020-04-13 19:00:00,,,462.5824,
US-CF4,2020-04-17 17:30:00,,,520.4456,
US-CF4,2020-04-21 16:00:00,,,289.8148,
US-CF2,2019-06-10 21:00:00,282.1166,75.90048,683.015,
US-CF2,2019-06-15 18:30:00,131.6095,151.4638,657.7442,
US-CF2,2019-06-18 17:30:00,202.2349,135.668,575.3547,
US-CF2,2019-06-19 16:30:00,170.9085,157.6628,476.85,
US-CF2,2019-07-30 00:30:00,60.19181,81.29673000000003,172.7883,
US-CF2,2019-08-02 00:00:00,39.08434000000001,126.2623,237.3458,
US-CF2,2019-08-04 23:00:00,,,352.9481,
US-CF2,2019-08-05 22:00:00,,,464.1143,
US-CF2,2019-08-12 19:30:00,97.75523,286.9202,584.0197,
US-CF2,2019-08-16 18:00:00,,,,
US-CF2,2019-08-19 17:00:00,,,112.0707,
US-CF2,2019-08-20 16:00:00,,,227.3197,
US-CF2,2019-08-23 15:30:00,,,353.4811,
US-CF2,2019-09-02 15:30:00,10.30961,78.60635,105.4071,
US-CF2,2019-10-08 20:30:00,44.10379,342.3486,380.8028,
US-CF2,2019-10-14 19:00:00,,,205.9534,
US-CF2,2019-10-15 18:00:00,,,229.3013,
US-CF2,2019-10-18 17:30:00,,,199.9606,
US-CF2,2019-12-11 19:30:00,,,31.62921,
US-CF2,2020-02-20 20:00:00,,94.87111,,
US-CF2,2020-04-13 19:00:00,82.50198,214.3589,516.4078,
US-CF2,2020-04-17 17:30:00,64.02029,258.1599,370.974,
US-CF2,2020-04-21 16:00:00,46.42225,127.8312,252.1465,
US-UMd,2019-06-06 19:30:00,165.22,405.5,650.5,11.706
US-UMd,2019-06-17 20:00:00,,,396.59,12.683
US-UMd,2019-06-27 16:30:00,176.27,121.54,676.51,17.515
US-UMd,2019-07-08 12:30:00,8.1788,-0.95039,64.283,0.58229
US-UMd,2019-08-03 20:30:00,,183.4,499.28,21.834
US-UMd,2019-08-07 19:00:00,274.14,255.15,660.96,21.145
US-UMd,2019-08-10 18:00:00,202.04,184.0,495.57,17.064
US-UMd,2019-08-10 23:00:00,84.843,55.012,165.46,12.316
US-UMd,2019-08-11 17:00:00,192.59,282.63,692.28,23.024
US-UMd,2019-08-11 22:00:00,107.54,109.33,303.14,17.945
US-UMd,2019-08-21 19:00:00,174.51,,618.68,19.413
US-UMd,2019-10-06 19:00:00,,,425.0,19.449
US-UMB,2019-06-06 19:30:00,84.189,236.3,678.82,6.6922
US-UMB,2019-06-17 20:00:00,,220.36,,24.981
US-UMB,2019-06-27 16:30:00,303.05,163.99,689.1,23.632
US-UMB,2019-08-03 20:30:00,239.23,111.32,500.12,17.613
US-UMB,2019-08-07 19:00:00,232.9,129.72,655.78,16.796
US-UMB,2019-08-10 18:00:00,298.63,88.013,498.59,16.977
US-UMB,2019-08-10 23:00:00,169.7,17.508,185.75,8.6832
US-UMB,2019-08-11 17:00:00,280.83,197.58,,24.26
US-UMB,2019-08-11 22:00:00,113.41,56.834,308.7,16.163
US-UMB,2019-08-21 19:00:00,239.08,273.1,,20.892
US-UMB,2019-10-06 19:00:00,,127.61,449.16,15.195
US-Ha2,2019-06-08 18:00:00,,454.1,754.3,
US-Ha2,2019-06-28 16:00:00,296.0,234.5,726.5,
US-Ha2,2019-06-29 15:00:00,,90.2,,
US-Ha2,2019-07-06 12:30:00,8.051,55.79,142.3,
US-Ha2,2019-07-09 11:30:00,55.09,15.56,138.9,
US-Ha2,2019-08-02 20:00:00,254.1,210.9,547.1,
US-Ha2,2019-08-22 18:00:00,213.1,166.3,508.4,
US-Ha2,2019-10-05 18:30:00,130.7,266.0,474.5,
US-Ha2,2019-10-18 19:00:00,,,,
US-Ha2,2019-10-26 16:00:00,51.36,169.8,506.8,
US-Ha2,2019-10-29 15:00:00,,,,
US-Ha2,2019-12-05 18:00:00,,,,
US-Ha2,2019-12-25 16:30:00,5.499,120.3,221.9,
US-Ha2,2020-02-22 17:00:00,23.77,,,
US-Ha2,2020-04-07 17:30:00,,,622.0,
US-Ha2,2020-04-20 12:00:00,37.98,100.2,128.8,
US-Ha2,2020-04-29 14:30:00,58.66,180.4,521.7,
US-Ha2,2020-05-03 13:00:00,68.06,152.3,261.3,
US-Ha2,2020-05-28 21:00:00,74.63,67.94,186.0,
US-Ha2,2020-06-18 19:00:00,122.2,292.5,657.6,
US-Ha2,2020-06-19 18:00:00,180.8,301.5,757.1,
US-Ha2,2020-06-21 11:30:00,41.06,50.38,167.9,
US-Ha2,2020-06-22 17:00:00,225.7,338.2,786.0,
US-Ha2,2020-06-23 16:30:00,182.4,251.5,629.3,
US-Ha2,2020-07-04 12:30:00,28.83,63.33,267.0,
US-Ha2,2020-07-25 22:00:00,115.2,62.76,272.0,
US-Ha2,2020-07-29 20:30:00,293.1,184.2,493.5,
US-Ha2,2020-08-10 16:00:00,201.0,282.3,663.2,
US-Ha2,2020-08-20 17:30:00,213.0,325.7,724.4,
US-Ha2,2020-08-28 14:30:00,94.67,109.4,402.2,
US-Ha2,2020-10-04 18:00:00,123.1,139.8,462.8,
US-Ha2,2020-10-05 17:30:00,56.77,102.3,293.5,
US-Ha2,2020-10-08 16:30:00,138.2,,526.8,
US-Ha2,2020-10-09 16:00:00,155.3,,501.6,
US-Ha2,2020-10-22 17:00:00,81.16,125.4,339.1,
US-Ha2,2020-12-06 17:00:00,,18.16,,
US-Ha2,2020-12-10 15:30:00,21.34,-11.32,146.9,
US-Ha2,2021-02-25 15:00:00,,309.7,338.6,
US-Ha2,2021-03-30 20:00:00,89.17,335.0,448.4,
US-Ha2,2021-04-03 18:30:00,43.05,412.9,637.1,
US-Ha2,2021-04-26 15:00:00,39.37,,655.2,
US-Ha2,2021-04-30 13:30:00,50.71,-25.49,170.8,
US-Ha2,2021-05-25 21:30:00,86.31,178.3,335.1,
US-Ha2,2021-06-01 19:30:00,250.0,296.4,649.1,
US-Ha2,2021-06-06 17:00:00,266.5,389.6,768.4,
US-Ha2,2021-06-18 12:30:00,102.7,162.3,321.4,
US-Ha2,2021-06-24 15:30:00,241.9,316.2,729.1,
US-Ha2,2021-06-27 15:00:00,,202.6,405.2,
US-Ha2,2021-06-28 14:00:00,156.7,263.7,547.5,
US-Ha2,2021-07-27 21:00:00,,97.61,369.3,
US-Ha2,2021-08-13 14:00:00,221.6,145.8,498.6,
US-Ha2,2021-08-27 14:30:00,121.0,190.0,512.3,
US-Ha2,2021-10-12 14:30:00,3.141,128.7,391.6,
US-Ha2,2021-10-15 13:30:00,53.28,102.9,231.5,
US-Ha2,2021-10-25 15:30:00,,,69.8,
US-Ha2,2021-12-20 17:00:00,,,304.2,
US-Ro4,2019-06-08 19:30:00,,241.833869,624.629,33.57303
US-Ro4,2019-06-12 17:30:00,183.019495,,541.9875,13.942395
US-Ro4,2019-06-19 15:00:00,139.868304,121.62295,295.62,2.0082685
US-Ro4,2019-06-29 16:30:00,261.882954,130.702818,487.7366,18.25426
US-Ro4,2019-07-04 14:00:00,,72.599479,208.2549,5.7147665
US-Ro4,2019-07-07 13:00:00,62.788576,10.4806535,71.17162,0.5351271
US-Ro4,2019-07-29 23:00:00,126.355797,13.59177,283.3678,14.875795
US-Ro4,2019-08-05 20:30:00,183.243546,67.443943,382.1049,15.982875
US-Ro4,2019-08-13 17:00:00,205.1214415,127.09892,472.2321,8.0665015
US-Ro4,2019-08-24 18:00:00,197.667511,159.307968,464.6581,8.4261475
US-Ro4,2019-08-27 17:00:00,226.89831,154.7151505,488.08,2.978717
US-Ro4,2019-08-28 16:30:00,179.075211,155.724158,442.9519,1.7439509
US-Ro4,2019-09-04 14:00:00,62.137237,,68.2936,-5.059078
US-Ro4,2019-10-08 19:00:00,68.685032,,370.2394,5.6257585
US-NC4,2019-08-14 15:00:00,122.331199,113.068479,581.8325,4.0760000000000005
US-NC4,2020-04-08 16:30:00,,,616.6432,5.767
US-NC4,2020-04-12 15:00:00,,,,-4.3885
US-NC4,2020-07-30 19:30:00,,,467.3228,4.147
US-NC4,2020-10-05 17:30:00,267.66,165.319,478.1873,-3.661
US-NC4,2020-10-13 14:00:00,,,,3.2695
US-NC4,2021-04-04 17:30:00,207.46,379.378,,-6.2330000000000005
US-UC1,2019-06-27 16:30:00,241.068,78.6978,547.63,
US-UC1,2019-07-01 15:00:00,149.426,137.045,515.199,
US-UC1,2019-07-04 14:00:00,133.109,89.2897,389.062,
US-UC1,2019-07-08 12:30:00,,7.92347,49.0162,
US-UC1,2019-08-20 13:00:00,98.1631,55.4191,238.107,
US-UC1,2019-08-21 19:00:00,312.362,55.7962,,
US-UC1,2019-10-04 19:00:00,178.813,,456.066,
US-UC1,2019-10-05 18:30:00,110.579,,503.976,
US-UC2,2019-06-27 16:30:00,313.902,102.465,611.176,93.5561
US-UC2,2019-07-01 15:00:00,140.297,104.356,525.67,49.1031
US-UC2,2019-07-04 14:00:00,164.748,80.1752,409.192,
US-UC2,2019-07-08 12:30:00,31.5325,4.68706,42.4385,-23.5029
US-UC2,2019-08-20 13:00:00,80.1734,52.3402,242.618,-14.33115
US-UC2,2019-08-21 19:00:00,260.257,43.8466,,34.13725
US-UC2,2019-10-04 19:00:00,146.752,,431.014,16.42456
US-UC2,2019-10-05 18:30:00,95.561,,462.896,10.237585
US-xJE,2019-10-02 19:00:00,161.284470435115,256.074496869307,667.34,
US-xJE,2019-10-05 18:30:00,150.079455623514,318.301212662252,709.14,27.413666666666668
CA-DB2,2020-04-11 20:30:00,,,538.925101,73.638864
CA-DB2,2020-04-12 19:30:00,,,511.944534,
CA-DB2,2020-04-14 19:30:00,,,531.09243,
CA-DB2,2020-04-15 19:00:00,,,492.511947,27.27315367
CA-DB2,2020-04-16 18:00:00,,,412.797279,7.056527333
CA-DB2,2020-04-19 17:30:00,,,319.352051,3.665271667
CA-DB2,2020-05-29 01:30:00,,,166.410622,28.17638633
CA-DB2,2020-05-30 01:00:00,,,255.310898,25.13802833
CA-DB2,2020-06-01 01:00:00,,,166.112053,7.580750333
CA-DB2,2020-06-02 00:00:00,,,394.60511,29.38920567
CA-DB2,2020-06-04 23:30:00,,,453.520507,29.68352967
CA-DB2,2020-06-06 22:00:00,,,582.493455,40.34850933
CA-DB2,2020-06-08 22:00:00,,,363.283344,22.342583
CA-DB2,2020-06-13 19:30:00,,,574.292549,28.44269
CA-DB2,2020-06-16 18:30:00,,,392.244229,19.05317067
CA-DB2,2020-06-17 18:00:00,,,514.161225,
CA-DB2,2020-06-18 17:00:00,,,379.922993,8.072002667
CA-DB2,2020-06-22 15:30:00,,,163.919722,-8.877002667
CA-DB2,2020-06-25 14:30:00,,,63.054896,-8.519359667
CA-DB2,2020-07-30 01:30:00,,,180.113853,7.289530667
CA-DB2,2020-07-31 00:30:00,,,288.342022,14.310839
CA-DB2,2020-08-02 00:30:00,,,301.799488,9.804666333
CA-DB2,2020-08-03 23:00:00,,,442.214011,21.81008333
CA-DB2,2020-08-05 23:00:00,,,444.542717,16.96487067
CA-DB2,2020-08-14 19:00:00,,,479.612267,33.09410733
CA-DB2,2020-08-15 18:00:00,,,398.701707,15.474281
CA-DB2,2020-08-18 17:30:00,,,366.242043,6.559689333
CA-DB2,2020-08-22 16:00:00,,,190.559594,-3.108915
US-xBL,2020-04-15 20:30:00,116.421333642806,206.833375184621,415.23,16.886
US-xBL,2020-05-01 14:30:00,191.27259343986,142.861526567652,513.37,6.736666666666667
US-xBL,2020-05-28 21:00:00,,,436.48,
US-xBL,2020-06-09 16:00:00,,,669.56,
US-xBL,2020-06-12 22:00:00,,,256.36,
US-xBL,2020-06-13 14:30:00,161.551065002434,104.866939243862,451.35,
US-xBL,2020-06-21 18:00:00,,,,
US-xBL,2020-06-24 17:00:00,,,760.86,
US-xBL,2020-07-25 22:00:00,,,344.69,
US-xBL,2020-07-29 20:30:00,,,527.28,
US-xBL,2020-08-02 19:00:00,,,629.27,
US-xBL,2020-08-10 16:00:00,,,662.59,
US-xBL,2020-08-18 12:30:00,,,142.14,
US-xBL,2020-08-26 16:00:00,,,607.07,
US-xBL,2020-09-26 21:00:00,,,107.6,
US-xBL,2020-09-30 19:30:00,,66.4866603812128,443.25,12.576
US-xBL,2020-10-04 18:00:00,,116.934512959648,427.26,10.909
US-xBL,2020-10-08 16:30:00,,,598.08,
PR-xLA,2020-08-08 14:00:00,228.095619979679,44.1385069545567,483.8,-0.9016666666666668
PR-xLA,2020-12-04 15:30:00,,,559.55,2.3846666666666665
PR-xLA,2021-02-05 14:30:00,,,477.11,2.050333333333333
PR-xLA,2021-02-09 13:00:00,,,,
PR-xLA,2021-03-28 18:30:00,,,627.34,33.01133333333333
