,tower,lat,lon,orbit,scene,tile,time_UTC,date_UTC,doy,time_solar,AOT,COT,vapor_gccm,ozone_cm,SZA,KG,Unnamed: 0,lat_Y,lon_Y,orbit_Y,scene_Y,tile_Y,time_UTC_Y,time_solar_Y,BESSinst,ESI,ESIdaily,ESIdailyUncertainty,ETdaily,ETdailyUncertainty,ETinstUncertainty,EmisWB,GPP,LST,LST_err,MOD16inst,NDVI-UQ,PET,PTJPLSMcanopy,PTJPLSMinst,PTJPLSMinterception,PTJPLSMsoil,RH,Rg,Rn,SM,STICcanopy,STICinst,Ta,WUE,albedo-UQ,height,radiance_1,radiance_2,radiance_3,radiance_4,radiance_5,view_zenith,year,Ta_C,ST_K,NDVI,albedo,ST_C,elevation_km,Ra,UV,VIS,NIR,VISdiff,NIRdiff,VISdir,NIRdir
164,US-PFq,45.9271,-90.2475,6630,5,15TYL,2019-09-06 00:00:00,2019-09-06,249,2019-09-05 17:59:00.600,0.3519242107868194,24.648944854736328,2.8243300914764404,0.2893485128879547,84.72500475162882,4.0,4453,45.9271,-90.2475,6630,5,15TYL,9/6/19 12:11,10:01.6,,,,,,,,0.952,,277.86,1.64,,,,,,,,,14.461356186587249,,,,,,,,440.61432,,5.9787226,,6.707849,6.306682,25.117575,2019,,277.86,0.9147224,0.11432586,4.71,3.493,120.93376567528861,1.0473718080702439,6.9159694346855325,6.440491129920449,6.328092796308902,6.44044237675583,0.5878766383766303,4.8753164619164124e-05
165,US-PFq,45.9271,-90.2475,6630,5,15TYL,2019-09-06 00:00:00,2019-09-06,249,2019-09-05 17:59:00.600,0.3519242107868194,24.648944854736328,2.8243300914764404,0.2893485128879547,84.72500475162882,4.0,4454,45.9271,-90.2475,6630,5,15TYL,9/6/19 12:11,10:01.6,,,,,,,,0.952,,277.86,1.64,,,,,,,,,14.461356186587249,,,,,,,,440.61432,,5.9787226,,6.707849,6.306682,25.117575,2019,,277.86,0.9147224,0.11432586,4.71,3.493,120.93376567528861,1.0473718080702439,6.9159694346855325,6.440491129920449,6.328092796308902,6.44044237675583,0.5878766383766303,4.8753164619164124e-05
166,US-Syv,46.242,-89.3477,12274,4,15TYM,2020-09-04 00:00:00,2020-09-04,248,2020-09-03 18:02:36.552,0.0455341041088104,39.34721374511719,1.2479722499847412,0.33342444896698,85.0538652181187,4.0,4842,46.242,-89.3477,12274,4,15TYM,9/4/20 12:09,12:05.6,,,,,,,,0.962,,281.94,1.08,,,,,,,,,10.694452326367688,,,,,,,,520.4375,,6.3479576,,7.048783,6.5387883,16.060799,2020,,281.94,0.7786991,0.12285839,8.79,2.75,113.35447874477885,0.8698373510587352,5.435692501798226,4.375257533622404,4.973641444862304,4.375227021698887,0.4620510569359215,3.0511923517551054e-05
167,US-WCr,45.8059,-90.0799,5116,8,15TYL,2019-05-31 00:00:00,2019-05-31,151,2019-05-30 17:59:40.824,0.7650538682937622,-1.7809169292449951,2.48584508895874,0.3454281687736511,74.6053204476462,4.0,5476,45.8059,-90.0799,5116,8,15TYL,5/31/19 22:42,41:58.8,38.343636,0.46540987,0.9840957,0.00564,0.66378015,0.056399997,89.119026,0.964,8.977026,292.0,1.88,251.33546,,187.8456,0.42958283,86.1905,0.35988998,0.20147923,0.6528165,135.58466413354375,251.7551,0.32071307,0.0,28.881926,19.216301,0.0,,488.9458,,7.582426,,8.171509,7.3518786,18.33661,2019,19.216301,292.0,0.78389215,0.06564763,18.85,0.373,344.01927527218766,6.939980931508626,58.06373034560896,69.68823819452663,49.21895322659976,52.34786614949113,8.844777119009201,17.3403720450355
168,US-WCr,45.8059,-90.0799,5177,8,15TYL,2019-06-04 00:00:00,2019-06-04,155,2019-06-03 17:59:40.824,0.5306011438369751,1.6883498430252075,2.551189422607422,0.344730406999588,74.21492776389324,4.0,5478,45.8059,-90.0799,5177,8,15TYL,6/4/19 21:01,00:56.8,98.91593,0.50946677,1.0,0.00564,3.08224635,0.056399997,77.46093,0.966,24.570457,296.04,1.88,296.9302,,231.64888,0.0906055,118.01741,0.73005,0.18090385,0.79992193,120.65126168288566,297.46722,0.39239204,0.4133954,181.27554,21.383657,0.0,,488.9565,,8.029282,,8.607552,7.725477,9.646465,2019,21.383657,296.04,0.7875583,0.14573573,22.89,0.373,352.1234607675869,7.460350570516344,55.05394621809172,57.54076704685806,27.265484657005835,57.50302666129089,27.78846156108588,0.037740385567168744
169,US-WCr,45.8059,-90.0799,5238,8,15TYL,2019-06-08 00:00:00,2019-06-08,159,2019-06-07 17:59:40.824,0.1037769764661789,-0.0160998199135065,2.303846836090088,0.3163683414459228,73.89649135568884,4.0,5482,45.8059,-90.0799,5238,8,15TYL,6/8/19 19:20,19:40.8,350.79395,0.46228534,1.0,0.00288,4.03343615,0.0288,143.50894,0.978,50.0,301.8,0.96,587.5698,,477.95166,0.5882961,221.15654,0.22521223,0.18585019,0.5809197,206.7839178695149,590.1614,0.4308582,0.5253331,256.2384,24.017933,0.0,,489.46353,,9.245319,,9.6234865,8.669304,2.0631225,2019,24.017933,301.8,0.79608476,0.16270477,28.65,0.373,358.6836757760892,12.80487563858657,92.94664606110567,99.91340076704034,34.43488568354582,4.1339564135947375,58.511760377559845,95.77944435344561
170,US-WCr,45.8059,-90.0799,5345,8,15TYL,2019-06-15 00:00:00,2019-06-15,166,2019-06-14 17:59:40.824,0.2507283091545105,112.33018493652344,2.923570156097412,0.3639492392539978,73.51671980004183,4.0,5493,45.8059,-90.0799,5345,8,15TYL,6/15/19 16:46,46:15.8,346.57733,0.48448667,1.0,0.00396,4.71179685,0.0396,223.57405,0.974,50.0,290.8,1.32,621.4807,,461.7854,0.8201485,223.26514,0.17124334,0.002368408,0.53765476,23.198547497484444,622.369,0.31326196,0.0,2.1345031,16.55363,0.0,,490.03055,,7.4621205,,8.070561,7.3682327,13.516183,2019,16.55363,290.8,0.9217351,0.04698573,17.65,0.373,366.40316280750966,2.13749075351265,13.897883233311996,7.3041692092822865,12.716523744236525,7.3041256730411765,1.1813594890754704,4.3536241109976004e-05
171,US-WCr,45.8059,-90.0799,5345,8,15TYL,2019-06-15 00:00:00,2019-06-15,166,2019-06-14 17:59:40.824,0.2507283091545105,112.33018493652344,2.923570156097412,0.3639492392539978,73.51671980004183,4.0,5494,45.8059,-90.0799,5345,8,15TYL,6/15/19 16:46,46:15.8,346.57733,0.48448667,1.0,0.00396,4.71179685,0.0396,223.57405,0.974,50.0,290.8,1.32,621.4807,,461.7854,0.8201485,223.26514,0.17124334,0.002368408,0.53765476,23.198547497484444,622.369,0.31326196,0.0,2.1345031,16.55363,0.0,,490.03055,,7.4621205,,8.070561,7.3682327,13.516183,2019,16.55363,290.8,0.9217351,0.04698573,17.65,0.373,366.40316280750966,2.13749075351265,13.897883233311996,7.3041692092822865,12.716523744236525,7.3041256730411765,1.1813594890754704,4.3536241109976004e-05
172,US-WCr,45.8059,-90.0799,5345,8,15TYL,2019-06-15 00:00:00,2019-06-15,166,2019-06-14 17:59:40.824,0.2507283091545105,112.33018493652344,2.923570156097412,0.3639492392539978,73.51671980004183,4.0,5497,45.8059,-90.0799,5348,5,15TYL,6/15/19 21:37,37:20.8,269.6072,0.4817286,1.0,0.0036,4.9656222,0.036000002,104.155594,0.978,50.0,292.44,1.2,442.6635,,347.55804,0.82208467,167.4569,0.17336452,0.002425156,0.537872,23.198547497484444,443.27042,0.32430315,0.80105686,214.16791,19.467213,0.0,,491.14407,,7.743791,,8.317476,7.603157,25.086128,2019,19.467213,292.44,0.9217351,0.04698573,19.29,0.373,366.40316280750966,2.13749075351265,13.897883233311996,7.3041692092822865,12.716523744236525,7.3041256730411765,1.1813594890754704,4.3536241109976004e-05
173,US-WCr,45.8059,-90.0799,5345,8,15TYL,2019-06-15 00:00:00,2019-06-15,166,2019-06-14 17:59:40.824,0.2507283091545105,112.33018493652344,2.923570156097412,0.3639492392539978,73.51671980004183,4.0,5498,45.8059,-90.0799,5348,5,15TYL,6/15/19 21:37,37:20.8,269.6072,0.4817286,1.0,0.0036,4.9656222,0.036000002,104.155594,0.978,50.0,292.44,1.2,442.6635,,347.55804,0.82208467,167.4569,0.17336452,0.002425156,0.537872,23.198547497484444,443.27042,0.32430315,0.80105686,214.16791,19.467213,0.0,,491.14407,,7.743791,,8.317476,7.603157,25.086128,2019,19.467213,292.44,0.9217351,0.04698573,19.29,0.373,366.40316280750966,2.13749075351265,13.897883233311996,7.3041692092822865,12.716523744236525,7.3041256730411765,1.1813594890754704,4.3536241109976004e-05
174,US-WCr,45.8059,-90.0799,5363,6,15TYL,2019-06-16 00:00:00,2019-06-16,167,2019-06-15 17:59:40.824,0.0633015260100364,1.6467427015304563,1.4249731302261353,0.3371383547782898,73.48117773903056,4.0,5500,45.8059,-90.0799,5363,6,15TYL,6/16/19 20:48,47:45.8,,,,,,,,0.976,,294.28,1.44,,,,,,,,,159.51414847750203,,,,,,,,490.57056,,7.869356,,8.443021,7.614006,10.010949,2019,,294.28,0.9216012,0.04698429,21.13,0.373,367.11265188809244,11.020321679900022,75.00765557287151,73.15372323238208,36.96111361172007,73.0570379027687,38.04654196115144,0.09668532961337917
175,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238892,0.3518864214420318,73.40286935249796,4.0,5504,45.8059,-90.0799,5406,8,15TYL,6/19/19 15:05,05:07.8,313.29422,0.82111436,1.0,0.00396,5.8897505,0.0396,92.18553,0.972,50.0,290.34,1.32,541.78766,,408.6535,0.8706032,335.9437,0.12868357,0.0,0.56967235,49.95548361050814,542.5171,0.22932817,0.7762933,341.2667,17.300898,0.0,,490.81107,,7.407759,,8.004981,7.302203,4.542597,2019,17.300898,290.34,0.92510736,0.046979167,17.19,0.373,368.64921249570943,3.9132748220879074,26.91737538004812,19.08627599538158,24.62932066733704,19.086148580743092,2.28805471271108,0.00012741463848797707
176,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238892,0.3518864214420318,73.40286935249796,4.0,5505,45.8059,-90.0799,5406,8,15TYL,6/19/19 15:05,05:07.8,313.29422,0.82111436,1.0,0.00396,5.8897505,0.0396,92.18553,0.972,50.0,290.34,1.32,541.78766,,408.6535,0.8706032,335.9437,0.12868357,0.0,0.56967235,49.95548361050814,542.5171,0.22932817,0.7762933,341.2667,17.300898,0.0,,490.81107,,7.407759,,8.004981,7.302203,4.542597,2019,17.300898,290.34,0.92510736,0.046979167,17.19,0.373,368.64921249570943,3.9132748220879074,26.91737538004812,19.08627599538158,24.62932066733704,19.086148580743092,2.28805471271108,0.00012741463848797707
177,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238892,0.3518864214420318,73.40286935249796,4.0,5506,45.8059,-90.0799,5406,8,15TYL,6/19/19 15:05,05:07.8,313.29422,0.82111436,1.0,0.00396,5.8897505,0.0396,92.18553,0.972,50.0,290.34,1.32,541.78766,,408.6535,0.8706032,335.9437,0.12868357,0.0,0.56967235,49.95548361050814,542.5171,0.22932817,0.7762933,341.2667,17.300898,0.0,,490.81107,,7.407759,,8.004981,7.302203,4.542597,2019,17.300898,290.34,0.92510736,0.046979167,17.19,0.373,368.64921249570943,3.9132748220879074,26.91737538004812,19.08627599538158,24.62932066733704,19.086148580743092,2.28805471271108,0.00012741463848797707
178,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238892,0.3518864214420318,73.40286935249796,4.0,5510,45.8059,-90.0799,5409,4,15TYL,6/19/19 19:56,55:45.8,314.74463,0.8153693,1.0,0.00444,4.7930765,0.0444,222.5886,0.972,50.0,296.66,1.48,622.1743,,503.67307,0.9040271,410.78952,0.09537046,0.0,0.52805513,49.95548361050814,623.083,0.20963202,0.0,3.2744558,21.119877,0.0,,490.8518,,8.077783,,8.644153,7.812447,15.011805,2019,21.119877,296.66,0.92510736,0.046979167,23.51,0.373,368.64921249570943,3.9132748220879074,26.91737538004812,19.08627599538158,24.62932066733704,19.086148580743092,2.28805471271108,0.00012741463848797707
179,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238892,0.3518864214420318,73.40286935249796,4.0,5511,45.8059,-90.0799,5409,4,15TYL,6/19/19 19:56,55:45.8,314.74463,0.8153693,1.0,0.00444,4.7930765,0.0444,222.5886,0.972,50.0,296.66,1.48,622.1743,,503.67307,0.9040271,410.78952,0.09537046,0.0,0.52805513,49.95548361050814,623.083,0.20963202,0.0,3.2744558,21.119877,0.0,,490.8518,,8.077783,,8.644153,7.812447,15.011805,2019,21.119877,296.66,0.92510736,0.046979167,23.51,0.373,368.64921249570943,3.9132748220879074,26.91737538004812,19.08627599538158,24.62932066733704,19.086148580743092,2.28805471271108,0.00012741463848797707
180,US-WCr,45.8059,-90.0799,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 17:59:40.824,0.1185800731182098,40.44513702392578,1.9534012079238892,0.3518864214420318,73.40286935249796,4.0,5512,45.8059,-90.0799,5409,4,15TYL,6/19/19 19:56,55:45.8,314.74463,0.8153693,1.0,0.00444,4.7930765,0.0444,222.5886,0.972,50.0,296.66,1.48,622.1743,,503.67307,0.9040271,410.78952,0.09537046,0.0,0.52805513,49.95548361050814,623.083,0.20963202,0.0,3.2744558,21.119877,0.0,,490.8518,,8.077783,,8.644153,7.812447,15.011805,2019,21.119877,296.66,0.92510736,0.046979167,23.51,0.373,368.64921249570943,3.9132748220879074,26.91737538004812,19.08627599538158,24.62932066733704,19.086148580743092,2.28805471271108,0.00012741463848797707
181,US-WCr,45.8059,-90.0799,5528,7,15TYL,2019-06-27 00:00:00,2019-06-27,178,2019-06-26 17:59:40.824,0.0812508463859558,-0.0507311485707759,2.317694187164306,0.3500066995620727,73.40247898595,4.0,5532,45.8059,-90.0799,5528,7,15TYL,6/27/19 11:42,41:49.8,,,,,,,,0.952,,284.98,1.76,,,,,,,,,214.54521287632363,,,,,,,,488.34033,,6.884748,,7.482213,6.8314443,18.204517,2019,,284.98,0.94802004,0.1379322,11.83,0.373,368.4054318092001,13.189000992647244,96.09782459021642,104.11502034262476,30.61433192188722,3.1216285743373984,65.4834926683292,100.99339176828737
182,US-WCr,45.8059,-90.0799,5528,7,15TYL,2019-06-27 00:00:00,2019-06-27,178,2019-06-26 17:59:40.824,0.0812508463859558,-0.0507311485707759,2.317694187164306,0.3500066995620727,73.40247898595,4.0,5533,45.8059,-90.0799,5528,7,15TYL,6/27/19 11:42,41:49.8,,,,,,,,0.952,,284.98,1.76,,,,,,,,,214.54521287632363,,,,,,,,488.34033,,6.884748,,7.482213,6.8314443,18.204517,2019,,284.98,0.94802004,0.1379322,11.83,0.373,368.4054318092001,13.189000992647244,96.09782459021642,104.11502034262476,30.61433192188722,3.1216285743373984,65.4834926683292,100.99339176828737
183,US-WCr,45.8059,-90.0799,5528,7,15TYL,2019-06-27 00:00:00,2019-06-27,178,2019-06-26 17:59:40.824,0.0812508463859558,-0.0507311485707759,2.317694187164306,0.3500066995620727,73.40247898595,4.0,5534,45.8059,-90.0799,5528,7,15TYL,6/27/19 11:42,41:49.8,,,,,,,,0.952,,284.98,1.76,,,,,,,,,214.54521287632363,,,,,,,,488.34033,,6.884748,,7.482213,6.8314443,18.204517,2019,,284.98,0.94802004,0.1379322,11.83,0.373,368.4054318092001,13.189000992647244,96.09782459021642,104.11502034262476,30.61433192188722,3.1216285743373984,65.4834926683292,100.99339176828737
184,US-WCr,45.8059,-90.0799,7131,8,15TYL,2019-10-08 00:00:00,2019-10-08,281,2019-10-07 17:59:40.824,0.0767556279897689,0.0505143068730831,0.8649532198905945,0.3017930388450622,93.6601790252244,4.0,5672,45.8059,-90.0799,7131,8,15TYL,10/8/19 19:07,07:39.8,199.20169,0.94392765,1.0,0.003,1.64593475,0.03,130.52176,0.974,32.770824,291.32,1.0,366.85916,,246.77371,0.605958,233.00374,0.05418453,0.33971485,0.52379864,0.0,368.14398,0.2337431,0.0,1.9192489,17.351807,0.0,,489.05972,,7.649203,,8.218583,7.4981513,10.978474,2019,17.351807,291.32,0.5392251,0.13701372,18.17,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,US-xAB,45.7624,-122.3303,11129,4,10TER,2020-06-22 00:00:00,2020-06-22,174,2020-06-21 15:50:40.728,0.0662665069103241,3.1517114639282227,2.131829023361206,0.3128237128257751,51.138419430287016,3.0,5794,45.7624,-122.3303,11129,4,10TER,6/22/20 15:26,17:05.7,196.57916,0.43251845,1.0,0.00516,4.4332817,0.051599998,74.523834,0.964,11.664661,287.02,1.72,279.98907,,194.65074,0.21836399,84.526794,0.69114363,0.09050325,0.74686426,474.9399178684621,280.6985,0.34766844,0.4337426,250.13512,14.11329,0.0,,369.492,,6.954812,,7.6187296,6.9675336,24.416727,2020,14.11329,287.02,0.86121595,0.101719104,13.87,0.475,809.4375472595055,32.079277339500514,228.97186537838937,212.36696008275806,130.81072708411656,211.9913575509354,98.1611382942728,0.3756025318226648
186,US-xAB,45.7624,-122.3303,11190,4,10TER,2020-06-26 00:00:00,2020-06-26,178,2020-06-25 15:50:40.728,0.0781328529119491,-0.0156611483544111,2.176679849624634,0.3120841979980469,51.174356220053646,3.0,5797,45.7624,-122.3303,11190,4,10TER,6/26/20 13:51,42:26.7,,,,,,,,0.962,,285.92,1.64,,,,,,,,,617.6476220484109,,,,,,,,369.0507,,7.0016856,,7.624139,7.048536,23.107239,2020,,285.92,0.8720482,0.1010958,12.77,0.475,808.5952405712312,35.02635093634475,276.93686073746017,303.13600017793357,22.38633997083001,2.2546385627957157,254.55052076663014,300.88136161513785
187,US-xAB,45.7624,-122.3303,11818,7,10TER,2020-08-06 00:00:00,2020-08-06,219,2020-08-05 15:50:40.728,0.0637035146355629,2.6248020731145516e-05,1.7359412908554075,0.3086414635181427,55.56459627535268,3.0,5813,45.7624,-122.3303,11818,7,10TER,8/6/20 02:11,02:08.7,,,,,,,,0.972,,292.3,1.24,,,,,,,,,550.0909342191297,,,,,,,,368.40063,,7.8110814,,8.375999,7.643131,9.061301,2020,,292.3,0.8602083,0.10022292,19.15,0.475,733.9866252776217,31.245411176742476,245.6741960758075,270.80153920662076,20.110713231253097,1.822127913223021,225.5634828445544,268.97941129339773
188,US-xDL,32.5417,-87.8039,7501,10,16SDB,2019-11-01 00:00:00,2019-11-01,305,2019-10-31 18:08:47.064,0.1092094480991363,-2.7963562843069667e-06,0.6899228096008301,0.2676289081573486,99.22122758490848,3.0,6067,32.5417,-87.8039,7501,11,16SDB,11/1/19 15:53,02:13.1,65.767235,0.6500181,1.0,0.00204,2.0042021,0.020399999,144.93152,0.97,0.0,282.44,0.68,384.40338,,214.86096,0.92452246,139.72664,0.059001718,0.015215827,0.46815708,0.0,385.89386,0.32675093,0.0,1.3107264,7.7510343,0.0,,6.1694202,,6.4931664,,7.0651245,6.7502494,16.92952,2019,7.7510343,282.44,0.65875584,0.10266874,9.29,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,US-xDL,32.5417,-87.8039,7501,10,16SDB,2019-11-01 00:00:00,2019-11-01,305,2019-10-31 18:08:47.064,0.1092094480991363,-2.7963562843069667e-06,0.6899228096008301,0.2676289081573486,99.22122758490848,3.0,6068,32.5417,-87.8039,7501,11,16SDB,11/1/19 15:53,02:13.1,65.767235,0.6500181,1.0,0.00204,2.0042021,0.020399999,144.93152,0.97,0.0,282.44,0.68,384.40338,,214.86096,0.92452246,139.72664,0.059001718,0.015215827,0.46815708,0.0,385.89386,0.32675093,0.0,1.3107264,7.7510343,0.0,,6.1694202,,6.4931664,,7.0651245,6.7502494,16.92952,2019,7.7510343,282.44,0.65875584,0.10266875,9.29,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,US-xDL,32.5417,-87.8039,8325,10,16SDB,2019-12-24 00:00:00,2019-12-24,358,2019-12-23 18:08:47.064,0.174835130572319,8.39315414428711,2.735793352127075,0.2836912274360657,104.09216640564104,3.0,6084,32.5417,-87.8039,8325,11,16SDB,12/24/19 18:50,59:23.1,416.89294,0.57498366,,,1.5723808,,115.48135,0.974,50.0,293.92,1.44,256.00537,,226.9735,0.66821384,131.10481,0.15838593,0.16128586,0.66054565,0.0,345.7166,0.35488337,0.2786616,141.16806,18.941633,0.0,,7.637315,,8.061107,,8.51699,7.7790537,14.8413105,2019,18.941633,293.92,0.39587528,0.093799956,20.77,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,US-xDL,32.5417,-87.8039,8325,10,16SDB,2019-12-24 00:00:00,2019-12-24,358,2019-12-23 18:08:47.064,0.174835130572319,8.39315414428711,2.735793352127075,0.2836912274360657,104.09216640564104,3.0,6085,32.5417,-87.8039,8325,11,16SDB,12/24/19 18:50,59:23.1,416.89294,0.57498366,,,1.5723808,,115.48135,0.974,50.0,293.92,1.44,256.00537,,226.9735,0.66821384,131.10481,0.15838593,0.16128586,0.66054565,0.0,345.7166,0.35488337,0.2786616,141.16806,18.941633,0.0,,7.637315,,8.061107,,8.51699,7.7790537,14.8413105,2019,18.941633,293.92,0.39587528,0.093799956,20.77,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,US-xDL,32.5417,-87.8039,8508,9,16SDB,2020-01-05 00:00:00,2020-01-05,5,2020-01-04 18:08:47.064,0.0340806543827056,0.0,0.6411094665527344,0.3150995373725891,103.78102542837716,3.0,6091,32.5417,-87.8039,8508,10,16SDB,1/5/20 14:04,13:08.1,,,,,,,,0.98,,279.4,0.72,,,,,,,,,0.0,,,,,,,,5.7520285,,6.1850224,,6.8128715,6.4620976,0.91913223,2020,,279.4,0.3007411,0.08684458,6.25,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,US-xDL,32.5417,-87.8039,8508,9,16SDB,2020-01-05 00:00:00,2020-01-05,5,2020-01-04 18:08:47.064,0.0340806543827056,0.0,0.6411094665527344,0.3150995373725891,103.78102542837716,3.0,6092,32.5417,-87.8039,8508,10,16SDB,1/5/20 14:04,13:08.1,,,,,,,,0.98,,279.4,0.72,,,,,,,,,0.0,,,,,,,,5.7520285,,6.1850224,,6.8128715,6.4620976,0.91913223,2020,,279.4,0.3007411,0.08684458,6.25,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,US-xDL,32.5417,-87.8039,8854,2,16SDB,2020-01-27 00:00:00,2020-01-27,27,2020-01-26 18:08:47.064,0.2063793241977691,25.242828369140625,2.007112979888916,0.3277509808540344,101.82928309055514,3.0,6094,32.5417,-87.8039,8854,2,16SDB,1/27/20 21:13,22:38.1,147.54921,0.49654067,,,1.0225724,,51.474068,0.974,0.0,285.28,1.04,95.98939,,82.79144,0.61515987,40.95658,0.16087031,0.2226111,0.65966564,0.0,146.13069,0.3375329,0.0,11.6815,12.741002,0.0,,6.5082583,,6.8220367,,7.449635,6.928622,3.3999484,2020,12.741002,285.28,0.32432908,0.08833818,12.13,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,US-xDL,32.5417,-87.8039,9362,7,16SDB,2020-02-29 00:00:00,2020-02-29,60,2020-02-28 18:08:47.064,0.0840594470500946,2.3224587440490723,0.8289750814437866,0.3456984758377075,96.27072356219144,3.0,6124,32.5417,-87.8039,9362,7,16SDB,2/29/20 16:07,16:07.1,360.76138,0.13297577,,,0.91190815,,140.82195,0.972,0.0,287.56,0.88,158.81116,,241.6889,0.103682846,32.050827,0.09925211,0.79643065,0.58344066,0.0,483.72977,0.50821036,0.0,1.7403377,10.77306,0.0,,6.088588,,7.1059976,,7.724895,7.1380773,19.614723,2020,10.77306,287.56,0.11566941,0.0721432,14.41,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,US-xDL,32.5417,-87.8039,10216,10,16SDB,2020-04-24 00:00:00,2020-04-24,115,2020-04-23 18:08:47.064,0.2338578552007675,8.267175674438477,2.9131970405578613,0.332852303981781,85.07964817179734,3.0,6168,32.5417,-87.8039,10216,11,16SDB,4/24/20 18:26,34:56.1,393.02386,0.73364806,1.0,0.00396,3.5205983,0.0396,117.63776,0.976,50.0,295.8,1.32,658.36664,,504.83377,0.8815753,369.9893,0.09140121,0.02263164,0.53761053,19.21381664930334,660.9955,0.3741114,0.80435866,355.5981,22.581787,0.0,,6.7299004,,8.29569,,8.682797,7.9512296,6.7472396,2020,22.581787,295.8,0.6701745,0.13825078,22.65,0.478,112.88338014177847,1.5232429713286018,9.310403566123025,8.350593188570043,7.091273576951758,8.350522012587927,2.2191299891712672,7.117598211614506e-05
197,US-xDL,32.5417,-87.8039,10216,10,16SDB,2020-04-24 00:00:00,2020-04-24,115,2020-04-23 18:08:47.064,0.2338578552007675,8.267175674438477,2.9131970405578613,0.332852303981781,85.07964817179734,3.0,6169,32.5417,-87.8039,10216,11,16SDB,4/24/20 18:26,34:56.1,393.02386,0.73364806,1.0,0.00396,3.5205983,0.0396,117.63776,0.976,50.0,295.8,1.32,658.36664,,504.83377,0.8815753,369.9893,0.09140121,0.02263164,0.53761053,19.21381664930334,660.9955,0.3741114,0.80435866,355.5981,22.581787,0.0,,6.7299004,,8.29569,,8.682797,7.9512296,6.7472396,2020,22.581787,295.8,0.6701745,0.13825078,22.65,0.478,112.88338014177847,1.5232429713286018,9.310403566123025,8.350593188570043,7.091273576951758,8.350522012587927,2.2191299891712672,7.117598211614506e-05
198,US-xDL,32.5417,-87.8039,10399,6,16SDB,2020-05-06 00:00:00,2020-05-06,127,2020-05-05 18:08:47.064,0.2999211549758911,19.460399627685547,3.5573883056640625,0.310291439294815,83.1066871309786,3.0,6184,32.5417,-87.8039,10399,7,16SDB,5/6/20 13:43,52:10.1,286.22656,0.83342487,1.0,0.00276,6.26125785,0.0276,49.122112,0.972,50.0,291.6,0.92,360.73907,,282.5912,0.7621788,235.50723,0.23451003,0.003824168,0.6675701,20.96518440068824,361.23093,0.3265419,0.39094925,245.74821,19.664616,0.0,,6.638455,,7.7342386,,8.303938,7.6182075,12.302237,2020,19.664616,291.6,0.89684343,0.055460524,18.45,0.478,157.01072461540858,1.6352152191548115,10.617581407117159,8.671497006451458,9.715055138975215,8.671433432487113,0.9025262681419441,6.357396434530926e-05
199,US-xDL,32.5417,-87.8039,10399,6,16SDB,2020-05-06 00:00:00,2020-05-06,127,2020-05-05 18:08:47.064,0.2999211549758911,19.460399627685547,3.5573883056640625,0.310291439294815,83.1066871309786,3.0,6185,32.5417,-87.8039,10399,7,16SDB,5/6/20 13:43,52:10.1,286.22656,0.83342487,1.0,0.00276,6.26125785,0.0276,49.122112,0.972,50.0,291.6,0.92,360.73907,,282.5912,0.7621788,235.50723,0.23451003,0.003824168,0.6675701,20.96518440068824,361.23093,0.3265419,0.39094925,245.74821,19.664616,0.0,,6.638455,,7.7342386,,8.303938,7.6182075,12.302237,2020,19.664616,291.6,0.89684343,0.055460524,18.45,0.478,157.01072461540858,1.6352152191548115,10.617581407117159,8.671497006451458,9.715055138975215,8.671433432487113,0.9025262681419441,6.357396434530926e-05
