,Unnamed: 0,tower,lat,lon,orbit,scene,tile,time_UTC,date_UTC,time_solar,product,NDVI,NDVI-UQ,albedo,albedo-UQ,BESSinst,ESI,ESIdaily,ESIdailyUncertainty,ETdaily,ETdailyUncertainty,ETinstUncertainty,EmisWB,GPP,LST,LST_err,MOD16inst,PET,PTJPLSMcanopy,PTJPLSMinst,PTJPLSMinterception,PTJPLSMsoil,RH,Rg,Rn,SM,STICcanopy,STICinst,Ta,WUE,elevation_m,radiance_1,radiance_2,radiance_3,radiance_4,radiance_5,view_zenith,elevation_km,doy,AOT,COT,vapor_gccm,ozone_cm,SZA,KG,Ra,UV,VIS,NIR,VISdiff,NIRdiff,VISdir,NIRdir,tm,puv,pvis,pnir,fduv,fdvis,fdnir
364,583,US-xST,45.5089,-89.5864,5317,4,15TYL,2019-06-13 00:00:00,2019-06-13,2019-06-12 18:01:39.264,L2T_STARS,0.83865905,0.02467133,0.05297936,0.025099905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,
365,589,US-xST,45.5089,-89.5864,5528,7,15TYL,2019-06-27 00:00:00,2019-06-27,2019-06-26 18:01:39.264,L2T_STARS,0.85035706,0.1278215,0.13180296,0.1294911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,,,,,,,,,,,,,,,,,
366,590,US-xST,45.5089,-89.5864,5638,5,15TYL,2019-07-04 00:00:00,2019-07-04,2019-07-03 18:01:39.264,L2T_STARS,0.9012487,0.014867252,0.06520853,0.015099913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,,,,,,,,,,
367,591,US-xST,45.5089,-89.5864,5653,6,15TYL,2019-07-05 00:00:00,2019-07-05,2019-07-04 18:01:39.264,L2T_STARS,0.90121305,0.019753676,0.065205954,0.02009991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,,,,,,,,
368,595,US-xST,45.5089,-89.5864,5745,5,15TYL,2019-07-11 00:00:00,2019-07-11,2019-07-10 18:01:39.264,L2T_STARS,0.882126,0.0050998568,0.071679235,0.005094683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,,,,,,,,,,,,,
369,598,US-xST,45.5089,-89.5864,6047,7,15TYL,2019-07-30 00:00:00,2019-07-30,2019-07-29 18:01:39.264,L2T_STARS,0.8783412,0.12740909,0.11765346,0.12942363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,
370,599,US-xST,45.5089,-89.5864,6093,8,15TYL,2019-08-02 00:00:00,2019-08-02,2019-08-01 18:01:39.264,L2T_STARS,0.8566403,0.12740909,0.13811043,0.1293777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,
371,600,US-xST,45.5089,-89.5864,6139,8,15TYL,2019-08-05 00:00:00,2019-08-05,2019-08-04 18:01:39.264,L2T_STARS,0.86237323,0.12761326,0.13995862,0.12942868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,
372,613,US-xST,45.5089,-89.5864,7070,8,15TYL,2019-10-04 00:00:00,2019-10-04,2019-10-03 18:01:39.264,L2T_STARS,0.62457055,0.1274091,0.12489101,0.12940216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,,,,,,,,,,,,,,,,,,,,,
373,614,US-xST,45.5089,-89.5864,7131,8,15TYL,2019-10-08 00:00:00,2019-10-08,2019-10-07 18:01:39.264,L2T_STARS,0.6262491,0.12741134,0.12348222,0.12938426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,,,,,,,,,,,,,,,,,,,,,
374,615,US-xST,45.5089,-89.5864,7146,7,15TYL,2019-10-09 00:00:00,2019-10-09,2019-10-08 18:01:39.264,L2T_STARS,0.59877145,0.12740943,0.124264434,0.12938063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,,,
375,626,US-xTR,45.4937,-89.5857,5116,8,15TYL,2019-05-31 00:00:00,2019-05-31,2019-05-30 18:01:39.432,L2T_STARS,0.7916635,0.0050468245,0.05945013,0.005099918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,,,,,,,,,,
376,627,US-xTR,45.4937,-89.5857,5177,8,15TYL,2019-06-04 00:00:00,2019-06-04,2019-06-03 18:01:39.432,L2T_STARS,0.83199364,0.024649804,0.059143607,0.025099905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,,,,,
377,629,US-xTR,45.4937,-89.5857,5238,8,15TYL,2019-06-08 00:00:00,2019-06-08,2019-06-07 18:01:39.432,L2T_STARS,0.8633167,9.9899655e-05,0.055082362,9.9923134e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,,,
378,630,US-xTR,45.4937,-89.5857,5256,4,15TYL,2019-06-09 00:00:00,2019-06-09,2019-06-08 18:01:39.432,L2T_STARS,0.86330473,0.005099897,0.055080667,0.00509992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,
379,631,US-xTR,45.4937,-89.5857,5302,4,15TYL,2019-06-12 00:00:00,2019-06-12,2019-06-11 18:01:39.432,L2T_STARS,0.86915505,0.01996112,0.11700709,0.020038197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,
380,632,US-xTR,45.4937,-89.5857,5317,4,15TYL,2019-06-13 00:00:00,2019-06-13,2019-06-12 18:01:39.432,L2T_STARS,0.86906004,0.024961118,0.12885359,0.02501173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,
381,633,US-xTR,45.4937,-89.5857,5345,8,15TYL,2019-06-15 00:00:00,2019-06-15,2019-06-14 18:01:39.432,L2T_STARS,0.8167692,0.12795268,0.14099088,0.12937665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,
382,634,US-xTR,45.4937,-89.5857,5363,6,15TYL,2019-06-16 00:00:00,2019-06-16,2019-06-15 18:01:39.432,L2T_STARS,0.0,0.13,0.14112602,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,,
383,635,US-xTR,45.4937,-89.5857,5406,8,15TYL,2019-06-19 00:00:00,2019-06-19,2019-06-18 18:01:39.432,L2T_STARS,0.0,0.13,0.14517651,0.12938464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,
384,636,US-xTR,45.4937,-89.5857,5421,8,15TYL,2019-06-20 00:00:00,2019-06-20,2019-06-19 18:01:39.432,L2T_STARS,0.0,0.13,0.14429738,0.12941091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,
385,637,US-xTR,45.4937,-89.5857,5455,5,15TYL,2019-06-22 00:00:00,2019-06-22,2019-06-21 18:01:39.432,L2T_STARS,0.0,0.13,0.13910496,0.12947077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,
386,639,US-xTR,45.4937,-89.5857,5638,5,15TYL,2019-07-04 00:00:00,2019-07-04,2019-07-03 18:01:39.432,L2T_STARS,0.9101446,0.015099913,0.031440176,0.015086452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,,,,,,,,,,
387,640,US-xTR,45.4937,-89.5857,5653,6,15TYL,2019-07-05 00:00:00,2019-07-05,2019-07-04 18:01:39.432,L2T_STARS,0.9101087,0.02009991,0.030870663,0.020056972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,,,,,,,,
388,641,US-xTR,45.4937,-89.5857,5684,5,15TYL,2019-07-07 00:00:00,2019-07-07,2019-07-06 18:01:39.432,L2T_STARS,0.0,0.13,0.14818199,0.12940553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,
389,642,US-xTR,45.4937,-89.5857,5699,5,15TYL,2019-07-08 00:00:00,2019-07-08,2019-07-07 18:01:39.432,L2T_STARS,0.0,0.13,0.144958,0.12943311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,,,,,,,,,,,,,,,
390,643,US-xTR,45.4937,-89.5857,5714,4,15TYL,2019-07-09 00:00:00,2019-07-09,2019-07-08 18:01:39.432,L2T_STARS,0.0,0.13,0.13751325,0.12946573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,
391,644,US-xTR,45.4937,-89.5857,5745,5,15TYL,2019-07-11 00:00:00,2019-07-11,2019-07-10 18:01:39.432,L2T_STARS,0.89020145,0.00509992,0.05293968,0.005099919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,,,,,,,,,,,,,
392,645,US-xTR,45.4937,-89.5857,5986,7,15TYL,2019-07-26 00:00:00,2019-07-26,2019-07-25 18:01:39.432,L2T_STARS,0.9019074,0.12740909,0.14086826,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,
393,646,US-xTR,45.4937,-89.5857,6032,8,15TYL,2019-07-29 00:00:00,2019-07-29,2019-07-28 18:01:39.432,L2T_STARS,0.8837246,0.12740909,0.14098087,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,
394,647,US-xTR,45.4937,-89.5857,6047,7,15TYL,2019-07-30 00:00:00,2019-07-30,2019-07-29 18:01:39.432,L2T_STARS,0.88086545,0.12740909,0.14094912,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,
395,648,US-xTR,45.4937,-89.5857,6093,8,15TYL,2019-08-02 00:00:00,2019-08-02,2019-08-01 18:01:39.432,L2T_STARS,0.8635894,0.12740909,0.1466606,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,
396,649,US-xTR,45.4937,-89.5857,6139,8,15TYL,2019-08-05 00:00:00,2019-08-05,2019-08-04 18:01:39.432,L2T_STARS,0.8562738,0.12761326,0.14414139,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,
397,650,US-xTR,45.4937,-89.5857,6203,4,15TYL,2019-08-09 00:00:00,2019-08-09,2019-08-08 18:01:39.432,L2T_STARS,0.0,0.13,0.13354273,0.1294911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,
398,651,US-xTR,45.4937,-89.5857,6215,7,15TYL,2019-08-10 00:00:00,2019-08-10,2019-08-09 18:01:39.432,L2T_STARS,0.73430085,0.12744331,0.119720235,0.12954855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,,,,,,,,,,,,,,,,,,,,
399,659,US-xTR,45.4937,-89.5857,6600,4,15TYL,2019-09-04 00:00:00,2019-09-04,2019-09-03 18:01:39.432,L2T_STARS,0.8458347,0.0050468254,0.046527907,0.00509992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,,,,,,,,,,,,,,,,,,,
400,660,US-xTR,45.4937,-89.5857,6615,5,15TYL,2019-09-05 00:00:00,2019-09-05,2019-09-04 18:01:39.432,L2T_STARS,0.8458276,0.010046822,0.046526358,0.010099917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,,,,,,,,
401,661,US-xTR,45.4937,-89.5857,6630,5,15TYL,2019-09-06 00:00:00,2019-09-06,2019-09-05 18:01:39.432,L2T_STARS,0.84581983,0.015046819,0.046524674,0.015099913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,,,,,,,,,,,,,,,,,,,,,
402,662,US-xTR,45.4937,-89.5857,7070,8,15TYL,2019-10-04 00:00:00,2019-10-04,2019-10-03 18:01:39.432,L2T_STARS,0.6414366,0.12761746,0.105733246,0.12944035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,,,,,,,,,,,,,,,,,,,,,
403,665,US-xUK,39.0404,-95.1921,5715,4,15SUD,2019-07-09 00:00:00,2019-07-09,2019-07-08 17:39:13.896,L2T_STARS,0.8882545,9.992048e-05,0.09937809,9.992195e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,0.1558467298746109,17.801292419433594,4.149739742279053,0.296387106180191,72.13606702168198,4.0,395.7041798096723,,,,,,,,,,,,,,
404,666,US-xUK,39.0404,-95.1921,5761,5,15SUD,2019-07-12 00:00:00,2019-07-12,2019-07-11 17:39:13.896,L2T_STARS,0.8683302,0.0050990195,0.10187382,0.0050990195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,0.1117717772722244,-0.1625987291336059,2.5660128593444824,0.3091683983802795,72.3428989246783,4.0,391.375865845531,,,,,,,,,,,,,,
405,667,US-xUK,39.0404,-95.1921,6108,5,15SUD,2019-08-03 00:00:00,2019-08-03,2019-08-02 17:39:13.896,L2T_STARS,0.8177778,0.024624344,0.11857569,0.025002873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0.2129392921924591,24.709064483642575,4.781943321228027,0.2978636622428894,74.85800145501776,4.0,338.60949386099526,,,,,,,,,,,,,,
406,668,US-xUK,39.0404,-95.1921,7516,7,15SUD,2019-11-02 00:00:00,2019-11-02,2019-11-01 17:39:13.896,L2T_STARS,0.6023008,0.0050468245,0.066146106,0.0050945436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0.1042277365922927,0.819633960723877,0.9191104769706726,0.3251445889472961,94.94809714704957,4.0,0.0,,,,,,,,,,,,,,
407,669,US-xUK,39.0404,-95.1921,7985,4,15SUD,2019-12-02 00:00:00,2019-12-02,2019-12-01 17:39:13.896,L2T_STARS,0.48911658,0.12740909,0.10969757,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,0.108162522315979,1.9574525356292725,0.9189603924751282,0.391567587852478,99.64193609188976,4.0,0.0,,,,,,,,,,,,,,
408,670,US-xUK,39.0404,-95.1921,8218,7,15SUD,2019-12-17 00:00:00,2019-12-17,2019-12-16 17:39:13.896,L2T_STARS,0.3956138,0.12771581,0.115477346,0.12945704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,0.1031219363212585,6.866446495056152,0.7796511054039001,0.3420144617557525,100.61985520554644,4.0,0.0,,,,,,,,,,,,,,
409,671,US-xUK,39.0404,-95.1921,8325,8,15SUD,2019-12-24 00:00:00,2019-12-24,2019-12-23 17:39:13.896,L2T_STARS,0.39735717,0.0050990195,0.059554987,0.0050990195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,0.0502305328845977,0.1926981061697006,0.5926873683929443,0.2673030495643616,100.71370029824956,4.0,0.0,,,,,,,,,,,,,,
410,672,US-xUK,39.0404,-95.1921,10994,7,15SUD,2020-06-13 00:00:00,2020-06-13,2020-06-12 17:39:13.896,L2T_STARS,0.8898383,9.956602e-05,0.11542435,9.9603174e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,0.1078893393278122,16.313081741333008,2.699544906616211,0.3108876943588257,71.79002290788206,4.0,403.617014105591,,,,,,,,,,,,,,
411,673,US-xUK,39.0404,-95.1921,11112,5,15SUD,2020-06-21 00:00:00,2020-06-21,2020-06-20 17:39:13.896,L2T_STARS,0.7979287,0.11271581,0.1293953,0.12781098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,0.1296129524707794,13.798591613769531,3.1590514183044434,0.3292439579963684,71.62968089616291,4.0,406.6093233028569,,,,,,,,,,,,,,
412,674,US-xUK,39.0404,-95.1921,11909,6,15SUD,2020-08-11 00:00:00,2020-08-11,2020-08-10 17:39:13.896,L2T_STARS,0.7618812,0.1274091,0.16285838,0.12936196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,0.1432612538337707,10.70265007019043,4.34622049331665,0.2923482060432434,76.34191809275326,4.0,307.04850877826107,,,,,,,,,,,,,,
413,675,US-xUK,39.0404,-95.1921,14650,7,15SUD,2021-02-04 00:00:00,2021-02-04,2021-02-03 17:39:13.896,L2T_STARS,0.39210925,0.0050999136,0.05443108,0.0050999164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0.0957394689321518,1.235560178756714,1.547796368598938,0.3216156661510467,96.56729369632716,4.0,0.0,,,,,,,,,,,,,,
414,676,US-xUK,39.0404,-95.1921,15952,6,15SUD,2021-04-29 00:00:00,2021-04-29,2021-04-28 17:39:13.896,L2T_STARS,0.72848284,9.954638e-05,0.08261724,9.9601166e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0.4429787993431091,80.52031707763672,3.535254716873169,0.3134514689445495,77.32138278323686,4.0,288.260729626985,,,,,,,,,,,,,,
415,677,US-xUK,39.0404,-95.1921,16059,9,15SUD,2021-05-06 00:00:00,2021-05-06,2021-05-05 17:39:13.896,L2T_STARS,0.79808295,0.009790604,0.10518139,0.010071872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1519745886325836,8.559415817260742,1.4296716451644895,0.3583130538463592,76.032318945148,4.0,315.91496012657524,,,,,,,,,,,,,,
416,678,US-xUK,39.0404,-95.1921,16668,8,15SUD,2021-06-14 00:00:00,2021-06-14,2021-06-13 17:39:13.896,L2T_STARS,0.88798267,0.00509992,0.09946413,0.0050999145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,0.1210456192493438,0.0,1.876023530960083,0.3062410056591034,71.79002290788206,4.0,403.617014105591,,,,,,,,,,,,,,
417,679,US-xUK,39.0404,-95.1921,16810,8,15SUD,2021-06-23 00:00:00,2021-06-23,2021-06-22 17:39:13.896,L2T_STARS,0.86963665,0.01509902,0.10773062,0.01509902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,0.1099024415016174,0.0102111222222447,2.5564846992492676,0.3218845129013061,71.62763995039181,4.0,406.61609310548243,,,,,,,,,,,,,,
418,680,US-xUN,46.2339,-89.5373,5391,8,15TYM,2019-06-18 00:00:00,2019-06-18,2019-06-17 18:01:51.048,L2T_STARS,0.9136699,0.015099901,0.051784787,0.015099913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0.1360127627849578,157.2383575439453,2.5655922889709473,0.347683697938919,73.66098583803888,4.0,363.1208641752675,,,,,,,,,,,,,,
419,681,US-xUN,46.2339,-89.5373,7055,8,15TYM,2019-10-03 00:00:00,2019-10-03,2019-10-02 18:01:51.048,L2T_STARS,0.39966694,0.12740909,0.12582633,0.1294061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,0.1488993763923645,61.51799392700195,2.232356548309326,0.2455663084983825,92.669251390187,4.0,0.0,,,,,,,,,,,,,,
420,685,US-xUN,46.2339,-89.5373,12137,6,15TYM,2020-08-26 00:00:00,2020-08-26,2020-08-25 18:01:51.048,L2T_STARS,0.8169844,0.12740909,0.13816491,0.12938063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,0.6590847373008728,11.544897079467772,2.780531644821167,0.2742024064064026,82.61871877767302,4.0,168.14574708195912,,,,,,,,,,,,,,
421,686,US-xUN,46.2339,-89.5373,12274,4,15TYM,2020-09-04 00:00:00,2020-09-04,2020-09-03 18:01:51.048,L2T_STARS,0.8391488,0.12742953,0.13355924,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,0.0455126874148845,28.33982276916504,1.2408113479614258,0.3333104252815246,84.92413765429929,4.0,116.3198657245294,,,,,,,,,,,,,,
