,ID,vegetation,climate,STICinst,BESSinst,MOD16inst,PTJPLSMinst,ETinstUncertainty,PET,Rn,ESI,RH,Ta,LST,SM,time_utc,solar_time,solar_hour,local_time,LE,LE_filt,LEcorr25,LEcorr50,LEcorr75,LEcorr_ann,H_filt,NETRAD_filt,G_filt,SM_surf,SM_rz,AirTempC,RH_percentage,ESIrn_STIC,ESIrn_PTJPLSM,ESIrn_MOD16,ESIrn_BESS,ESIrn_Unc_ECO,ESIrn_LEcorr50
749,US-KM4,GRA,Dfa,153.01892,353.01794,149.99974,189.70135,82.36071,189.70135,377.87906,1.0,0.701617,11.863291,279.5,0.34537655,2019-10-27 16:30:00,2019-10-27 10:48:40.776,10.0,2019-10-27 11:30:00.000,105.4157107,105.4157107,138.8699720719262,151.04387410580654,167.20011243469617,149.1431291563145,34.00370392,199.76575,2.191621,,,,,0.40494151753209084,0.5020160418521207,0.3969517125399857,0.9342087915641581,0.21795521032575874,0.7561049584616308
750,US-KM4,GRA,Dfa,151.7924,118.256325,98.74548,163.3592,25.591038,163.3592,319.28763,1.0,0.6613407,12.86837,288.02,0.3477515,2019-10-28 16:00:00,2019-10-28 10:18:40.776,10.0,2019-10-28 11:00:00.000,107.924441,107.924441,140.84242942813725,154.6384838758531,173.9701903118036,152.6925041466902,108.4291229,325.0773,12.02601,,,,,0.47540958602123107,0.5116364827538104,0.3092681041229189,0.37037552942467583,0.08015042111089617,0.4756975767789787
751,US-KM4,GRA,Dfa,109.38302,243.19159,147.00836,114.26428,59.612274,114.26428,260.6358,1.0,0.79075664,6.8765626,277.08,0.2984758,2019-12-23 18:00:00,2019-12-23 12:18:40.776,12.0,2019-12-23 13:00:00.000,37.88862283,37.88862283,47.10956042322809,55.99162466635847,64.93020953501254,53.60517640839257,56.39096004,,-7.203825666666667,,,,,0.4196776498086602,0.4384059288862082,0.5640374806530799,0.9330705528557472,0.22871867180180158,
752,US-KM4,GRA,Dfa,243.55951,442.16107,343.94208,213.51308,90.783485,281.8222,557.7981,0.74775034,0.598989,8.68998,279.72,0.41763586,2020-04-05 19:00:00,2020-04-05 13:18:40.776,13.0,2020-04-05 14:00:00.000,44.28649519,44.28649519,59.84550899421033,65.90230450407186,71.92032896531424,62.65694580193795,,426.0577,24.52579666666667,,,,,0.4366445672726386,0.3827784282520862,0.61660676147875,0.7926901687187533,0.16275330625902096,0.154679294621531
753,US-KM4,GRA,Dfa,75.908104,33.860382,262.5474,138.71188,85.82571,185.64714,394.06946,0.7469593,0.54451203,5.702835,286.04,0.34749186,2020-04-09 17:30:00,2020-04-09 11:48:40.776,11.0,2020-04-09 12:30:00.000,,,,,,,,,-2.3162256666666665,,,,,0.19262620351244675,0.35199855375750255,0.6662465038523919,0.08592490775610981,0.217793355516563,
754,US-xML,DBF,Dfb,118.25555,40.6478,68.11337,124.557014,35.22928,124.557014,212.05222,1.0,0.7065573,19.589905,295.98,0.34871355,2019-05-28 22:00:00,2019-05-28 16:37:54.048,16.0,2019-05-28 17:00:00.000,66.1081694592465,66.1081694592465,82.1241488224702,93.06675149654976,108.1775574818295,91.88286834889068,76.2447420100253,193.96,34.419,0.37770000000000004,0.23890555555555554,23.30128333333333,0.5507,0.5576718319666731,0.5873883989519185,0.32121036035369027,0.19168768900415187,0.1661349265761047,0.47982445605562873
755,US-xML,DBF,Dfb,146.80081,668.19196,293.01328,200.66048,203.62563,237.68571,293.54285,0.84263045,0.5579266,22.903837,293.0,0.33792725,2019-06-15 21:30:00,2019-06-15 16:07:54.048,16.0,2019-06-15 16:30:00.000,104.924196098086,104.924196098086,117.82393530932264,143.25157228427253,178.57471527368477,145.8327491980673,194.254855828923,441.84,32.394000000000005,0.38079999999999997,0.26280000000000003,21.04646,0.4562,0.5001001046354903,0.6835815622829853,0.998195936300271,2.2763012623199645,0.6936828132587798,0.32421594306597984
756,US-xML,DBF,Dfb,219.0192,1000.0,162.15639,240.73332,344.2376,240.73332,397.7872,1.0,0.76010275,21.352642,283.68,0.3405581,2019-06-19 13:30:00,2019-06-19 08:07:54.048,8.0,2019-06-19 08:30:00.000,66.4179972644578,66.4179972644578,75.08136253470009,93.23838385187912,113.12964626364725,92.31349390802986,61.16019787892,236.38,6.945,0.3776,0.19827894736842108,18.243016666666666,0.8703,0.5505938853738884,0.6051811621892308,0.40764607307625783,2.513906933154209,0.8653812892923654,0.3944427779502459
757,US-xML,DBF,Dfb,16.702534,635.37823,783.60724,567.3615,290.00705,673.6749,785.459,0.8400462,0.5677437,26.904217,295.5,0.3168894,2019-06-29 16:30:00,2019-06-29 11:07:54.048,11.0,2019-06-29 11:30:00.000,281.911914267111,281.911914267111,330.61415258598043,383.7474623798973,452.6639100705263,391.825632391122,211.943071379119,675.78,27.4825,0.38055,0.22638181818181816,22.969842857142854,0.6295000000000001,0.021264679633182636,0.7223311465015997,0.9976424485555581,0.8089260292389546,0.36921984470226965,0.5678585669595094
758,US-xML,DBF,Dfb,104.45095,577.39056,201.40692,138.11292,189.2182,167.70642,201.83963,0.8280182,0.5803823,24.665672,294.4,0.21241842,2019-07-26 22:30:00,2019-07-26 17:07:54.048,17.0,2019-07-26 17:30:00.000,98.2293447830373,98.2293447830373,109.47705622094418,123.27125953472564,139.43899178811972,136.5276641075592,75.4911631340111,209.05,,0.37579999999999997,0.205565,20.399142857142856,0.5397,0.5174947556136523,0.6842705765958845,0.9978561692765688,2.860640202323003,0.9374680284540752,0.5896735686903881
759,US-xML,DBF,Dfb,14.2692,523.00085,19.204498,357.31674,222.40004,357.31674,550.0447,1.0,0.47716847,26.371775,295.22,0.31644824,2019-08-06 18:00:00,2019-08-06 12:37:54.048,12.0,2019-08-06 13:00:00.000,218.082835227258,218.082835227258,259.8545833444847,292.5515625624006,333.5996333490269,303.1104416027096,262.119492644673,774.96,,0.3622666666666667,0.21783333333333338,22.3107,0.5362,0.025941891631716476,0.6496140040982123,0.03491443149983992,0.9508333595433244,0.40433084802016994,0.3775053713254885
760,US-xML,DBF,Dfb,14.3545265,373.37524,395.00085,275.35565,151.30629,336.85583,395.7887,0.8187398,0.5365292,26.095675,295.24,0.20584035,2019-08-17 14:00:00,2019-08-17 08:37:54.048,8.0,2019-08-17 09:00:00.000,224.284947635846,224.284947635846,268.18414235428605,305.20236897801004,363.4243811965338,311.7306754192672,97.1261549582615,414.57,3.3475,0.3206333333333333,0.17810625,21.096457142857144,0.6435,0.03626815646833778,0.6957137735362329,0.9980094176513883,0.9433701366410916,0.38229057575418396,0.7361901946064839
761,US-xML,DBF,Dfb,11.2448015,807.29193,368.3936,247.23569,289.07126,307.30878,369.19574,0.8080067,0.50172627,24.916252,293.4,0.19033647,2019-09-04 14:00:00,2019-09-04 08:37:54.048,8.0,2019-09-04 09:00:00.000,,,,,,,,368.71,1.517,0.33405999999999997,0.2083176470588236,19.8781,0.7273000000000001,0.030457560263290145,0.6696601916370974,0.9978273313771172,2.186623090504782,0.782975610715335,
762,US-xML,DBF,Dfb,118.44507,0.0,293.8344,165.97533,105.14433,206.78453,294.4096,0.8034906,0.6104494,15.670354,280.18,0.17600383,2019-10-05 18:30:00,2019-10-05 13:07:54.048,13.0,2019-10-05 13:30:00.000,23.6097395168004,23.6097395168004,26.64358183053391,30.415945697442474,36.94885805835621,32.81486396490064,117.214908078615,262.16,-8.1585,0.25388,0.15286875,8.291242857142857,0.8262999999999999,0.4023138851450496,0.5637565147332152,0.9980462593611078,0.0,0.35713621430822906,0.1160205435514284
763,US-Vcp,ENF,Dfb,197.66103,161.61694,712.37683,498.07938,226.30904,521.2008,715.67535,0.9548948,0.3279944,21.722092,307.38,0.18619293,2019-06-08 19:30:00,2019-06-08 12:23:36.624,12.0,2019-06-08 12:30:00.000,164.28317,164.28317,166.04051749234466,194.5784846925476,228.95119458542607,199.86207196753088,403.84134,823.984,,,,19.18437,0.1764176,0.27618812077291754,0.6959571543158501,0.9953910386881427,0.2258243769329208,0.316217458097446,0.23614352304480132
764,US-Vcp,ENF,Dfb,240.72946,171.2399,680.7559,463.16696,202.17323,494.16534,683.76733,0.93746066,0.38891613,20.450544,303.8,0.19172607,2019-06-12 17:30:00,2019-06-12 10:23:36.624,10.0,2019-06-12 10:30:00.000,195.67197,195.67197,204.28679255806975,232.9184104948449,268.9684856607246,238.04876269534205,,744.31099,,,,16.22394,0.3758863,0.35206341314961626,0.6773750948294064,0.9955958264341176,0.25043591948155813,0.2956754748724248,0.3129315751401775
765,US-Vcp,ENF,Dfb,273.22064,176.58566,403.5676,261.32327,81.85863,278.3647,404.98743,0.94753873,0.45174122,17.530739,289.92,0.18679607,2019-06-19 15:00:00,2019-06-19 07:53:36.624,7.0,2019-06-19 08:00:00.000,194.50196,194.50196,197.66367707882375,218.261736128107,243.93234471403372,236.62536294707368,134.38649,377.59653,,,,14.90485,0.4098921,0.6746398030180838,0.6452626690166654,0.9964941381020147,0.4360275083105665,0.2021263474770069,0.5780289774593719
766,US-Vcp,ENF,Dfb,64.1113,148.61716,614.2045,426.3306,218.3604,471.3457,616.8597,0.9044966,0.32554924,24.049843,306.26,0.17530322,2019-06-21 21:30:00,2019-06-21 14:23:36.624,14.0,2019-06-21 14:30:00.000,248.21329,248.21329,253.18880130973716,279.0644089997331,310.84331923172977,301.968987019654,526.12729,699.80617,,,,21.50357,0.1119032,0.10393173682767735,0.6911305763693106,0.995695617658278,0.2409253838433602,0.35398713840440543,0.39877386191055314
767,US-Vcp,ENF,Dfb,237.68463,63.945415,677.69464,462.58282,231.01697,535.74384,680.7037,0.8634403,0.3256863,25.571009,313.02,0.16676806,2019-06-25 20:00:00,2019-06-25 12:53:36.624,12.0,2019-06-25 13:00:00.000,269.52811,269.52811,273.9094109833428,305.535070578754,339.9622930124437,327.8999700218384,,828.91519,,,,22.36996,0.1042364,0.3491748759408829,0.679565602478729,0.995579486346262,0.09394016074835497,0.33937963022677853,0.36859629822775236
768,US-Vcp,ENF,Dfb,463.55664,26.154575,680.31775,486.67313,239.94786,538.4075,683.1919,0.8988262,0.38038445,25.965204,302.42,0.17441231,2019-06-29 18:00:00,2019-06-29 10:53:36.624,10.0,2019-06-29 11:00:00.000,,,,,,,,712.83243,,,,22.75605,0.2806587,0.6785160069959846,0.7123520199815015,0.9957930560944883,0.0382829114338153,0.35121590288175253,
769,US-Vcp,ENF,Dfb,537.1803,9.628564,626.8689,441.6073,232.70493,483.28882,628.91956,0.9217186,0.40185228,23.83247,298.18,0.18319254,2019-07-02 17:00:00,2019-07-02 09:53:36.624,9.0,2019-07-02 10:00:00.000,328.94421,328.94421,326.8696968829935,387.9104080341641,458.6929017656694,400.18384946140606,195.31191,561.29358,,,,18.91267,0.4390062,0.8541319656205317,0.7021681755294746,0.9967393922364253,0.015309690797341397,0.37000746168556115,0.6911007391785313
770,US-Vcp,ENF,Dfb,536.3279,199.2362,610.9789,425.78796,153.96039,470.7198,613.1778,0.90321636,0.36246556,23.84641,298.38,0.17897892,2019-07-03 16:30:00,2019-07-03 09:23:36.624,9.0,2019-07-03 09:30:00.000,196.03696,196.03696,193.2316235017745,235.07666657597989,277.4520754437506,238.4927987925724,294.85635,609.05662,,,,19.63855,0.3045241,0.8746694678117831,0.694395589664205,0.9964139275753295,0.3249240269298725,0.25108604714652094,0.3859684943182785
771,US-Vcp,ENF,Dfb,7.8483043,137.06677,252.32852,161.02397,87.26339,185.063,252.84439,0.86399835,0.3960821,20.119757,287.38,0.16928343,2019-07-10 14:00:00,2019-07-10 06:53:36.624,6.0,2019-07-10 07:00:00.000,,,,,,,,135.179,,,,18.83338,0.16723680000000002,0.031040057088076976,0.6368500800037524,0.9979597332572813,0.5420993125455542,0.3451268584602569,
772,US-Vcp,ENF,Dfb,17.736902,83.5822,286.70575,207.10768,105.48713,231.72481,287.3186,0.89486176,0.4470137,25.584923,291.82,0.19517142,2019-07-27 00:00:00,2019-07-26 16:53:36.624,16.0,2019-07-26 17:00:00.000,133.62817,133.62817,130.500035838053,152.11911717062844,182.644303951566,162.56810073380888,-17.184366,160.92658,,,,23.62771,0.3399246,0.061732522711721416,0.7208293511105789,0.9978670019970862,0.29090424358186345,0.36714340804946144,0.9452703038281708
773,US-Vcp,ENF,Dfb,189.55032,102.875114,368.24683,231.38374,95.57426,314.9896,370.00345,0.75615555,0.365671,29.25169,297.9,0.12368879,2019-07-29 23:00:00,2019-07-29 15:53:36.624,15.0,2019-07-29 16:00:00.000,139.1027,139.1027,144.75640638236516,166.64758347413354,190.41241924822845,169.22825288967735,143.20005,441.83969,,,,23.81612,0.2662366,0.5122933853724878,0.6253556284407619,0.9952524226463294,0.27803825612977395,0.2583064022781409,0.37716752760290395
774,US-Vcp,ENF,Dfb,707.91425,78.96498,4.1663194,410.7609,280.76508,410.7609,709.489,1.0,0.3673401,24.781342,282.94,0.21181278,2019-08-13 17:00:00,2019-08-13 09:53:36.624,9.0,2019-08-13 10:00:00.000,178.46063,178.46063,175.86141435265836,209.09426052079417,239.8573107110847,217.10995275067373,192.91987,636.25942,,,,22.14163,0.24357669999999998,0.9977804447990032,0.5789531620645281,0.005872281881748695,0.11129838517580962,0.3957285877582316,0.3286305144539851
775,US-Vcp,ENF,Dfb,306.75272,186.45244,464.3282,313.184,99.60545,351.28244,465.62387,0.893158,0.3637971,21.073164,292.58,0.20279948,2019-08-17 15:30:00,2019-08-17 08:23:36.624,8.0,2019-08-17 08:30:00.000,158.03313,158.03313,161.53509457418076,182.5790840011454,201.46933155621232,192.2584571585401,70.718466,371.04329,,,,18.69746,0.2766998,0.6587993867238808,0.6726115652103489,0.997217346267063,0.4004357422655329,0.213918264113049,0.49206949410443557
776,US-Vcp,ENF,Dfb,436.46014,199.8198,602.59814,430.1336,144.38083,484.63657,604.5437,0.886924,0.3587636,25.3844,301.5,0.18138959,2019-08-31 17:00:00,2019-08-31 09:53:36.624,9.0,2019-08-31 10:00:00.000,101.22335,101.22335,102.11830065185708,119.2024711775641,141.82355683085655,123.145349961865,361.39276,589.12142,,,,21.14195,0.3767631,0.7219662366839652,0.7115012529284485,0.9967817711110049,0.33052995176361943,0.23882612621717836,0.20233939410582646
777,US-Vcp,ENF,Dfb,150.01813,185.50887,279.73434,178.16455,48.61333,199.9016,280.36154,0.8889727,0.49880832,18.308462,278.26,0.17999022,2019-09-07 14:30:00,2019-09-07 07:23:36.624,7.0,2019-09-07 07:30:00.000,,,,,,,,21.405999,,,,13.48446,0.6184205,0.5350881222866732,0.6354814215958438,0.997762888590211,0.6616773113744489,0.17339514542543888,
778,US-xYE,ENF,Dfc,116.4132,92.52203,234.74649,125.296265,54.53107,151.90247,235.2525,0.8243614,0.34985334,14.733397,288.76,0.37201512,2019-05-30 00:30:00,2019-05-29 17:07:50.616,17.0,2019-05-29 17:30:00.000,85.0043316829973,85.0043316829973,91.62148580092637,106.59273518931418,122.7737988761008,111.77235558835518,113.608950953235,236.41,7.870999999999999,,,16.702916666666667,0.1407,0.4948436254662544,0.5326033304640758,0.9978490770555042,0.3932881903486679,0.23179804677952412,0.4508808222550408
779,US-xYE,ENF,Dfc,188.90698,12.556972,413.42328,199.36784,142.077,288.66995,414.2638,0.6874503,0.44251633,17.36222,291.58,0.37376636,2019-06-02 22:30:00,2019-06-02 15:07:50.616,15.0,2019-06-02 15:30:00.000,207.423502802042,207.423502802042,237.6404672478791,268.0098156433234,306.21826164499817,272.7415539131798,179.750277643772,533.0,10.598999999999998,,,17.453283333333335,0.3908,0.456006486687951,0.48125817413928035,0.9979710512962996,0.03031153578951383,0.34296262429881635,0.502832674752952
780,US-xYE,ENF,Dfc,12.344095,210.68456,655.18005,287.32263,232.66031,366.50198,657.0615,0.78264606,0.38160107,8.482114,292.24,0.37073252,2019-06-09 20:00:00,2019-06-09 12:37:50.616,12.0,2019-06-09 13:00:00.000,,,,,,,,,,,,8.050483333333334,0.3967,0.018786818281089364,0.43728422681895074,0.9971365694078865,0.32064663657815895,0.3540921359720513,
781,US-xYE,ENF,Dfc,200.83846,5.242798,627.50665,329.47897,226.44913,444.13422,629.0265,0.74184555,0.4298933,18.903719,303.9,0.35670367,2019-06-12 19:00:00,2019-06-12 11:37:50.616,11.0,2019-06-12 12:00:00.000,261.748349735949,261.748349735949,310.145456691543,351.33364093901315,392.308130907201,344.1733973093929,330.433095532666,774.25,,,,19.34708333333333,0.3818,0.3192845770408719,0.5237918752230629,0.9975838060876608,0.008334780808121755,0.3599993481991617,0.45377286527479904
782,US-xYE,ENF,Dfc,89.78116,0.0,261.77658,103.24998,94.3423,171.44359,262.32825,0.60614574,0.57305133,14.641861,299.86,0.36185995,2019-06-13 18:30:00,2019-06-13 11:07:50.616,11.0,2019-06-13 11:30:00.000,,,,,,,158.931431514538,,4.386666666666667,,,16.824566666666666,0.48869999999999997,0.34224739424747425,0.39359077796615494,0.9978970240528803,0.0,0.35963454183832655,
783,US-xYE,ENF,Dfc,135.15173,37.819065,151.28265,120.41278,44.34691,120.41278,292.71014,1.0,0.7377844,4.8581257,282.52,0.36825737,2019-06-23 15:00:00,2019-06-23 07:37:50.616,7.0,2019-06-23 08:00:00.000,,,,,,,,369.35,,,,6.804266666666667,0.6744,0.4617254803677111,0.41137208297601163,0.5168343331050984,0.12920312565871478,0.15150452252866947,
784,US-xYE,ENF,Dfc,1.5160171,221.05782,429.08844,163.46474,152.89278,259.5473,430.04807,0.62980705,0.515862,10.964709,284.08,0.36178505,2019-07-04 15:30:00,2019-07-04 08:07:50.616,8.0,2019-07-04 08:30:00.000,183.485588532345,183.485588532345,198.6408601036532,231.19163095555675,254.662061009439,241.2655454225288,159.593648514493,469.5,-1.108,,,10.010616666666666,0.83,0.0035252270751965006,0.38010806559369054,0.9977685517807346,0.5140304896613069,0.35552486027899155,0.49242093920246377
785,US-xYE,ENF,Dfc,106.116135,329.7757,258.67606,78.92622,104.39704,157.66252,259.19257,0.50073814,0.66892135,10.66819,249.94,0.35528412,2019-07-08 14:00:00,2019-07-08 06:37:50.616,6.0,2019-07-08 07:00:00.000,15.5092576440707,15.5092576440707,16.82360231813258,19.25041361770675,21.627481714223048,20.393152042759077,7.30669903737696,100.12,-0.7826666666666666,,,9.825166666666668,0.7886,0.40941040478127905,0.3045080343159528,0.9980072345437989,1.272319264398667,0.4027779037030267,0.19227340808736268
786,US-xYE,ENF,Dfc,105.11796,25.942383,334.85577,230.65562,118.10259,255.98781,335.57278,0.9052116,0.42457768,22.339233,305.5,0.318166,2019-08-02 23:00:00,2019-08-02 15:37:50.616,15.0,2019-08-02 16:00:00.000,,,,,,,250.265588970974,453.09,,,,26.505550000000003,0.17309999999999998,0.31324936426607664,0.6873490156144368,0.997863324909726,0.07730776912239425,0.351943295281578,
787,US-xYE,ENF,Dfc,135.20154,16.223885,479.98157,330.87405,178.04211,372.54532,481.07135,0.89743906,0.40396914,22.7987,304.82,0.31793478,2019-08-03 22:00:00,2019-08-03 14:37:50.616,14.0,2019-08-03 15:00:00.000,180.88873369535,180.88873369535,,,,237.85093611374225,216.274422723494,570.6,,,,26.340416666666663,0.1943,0.28104259378572427,0.6877858138922637,0.9977346811444913,0.03372448806190599,0.3700950181298471,
788,US-xYE,ENF,Dfc,144.00859,173.27446,565.9969,358.661,168.76346,397.60855,567.1533,0.90602547,0.39471135,17.349081,300.22,0.31588578,2019-08-13 18:30:00,2019-08-13 11:07:50.616,11.0,2019-08-13 11:30:00.000,,,,,,,287.426555838876,652.54,-0.3376666666666666,,,19.10365,0.33149999999999996,0.2539147528542989,0.6323881038865506,0.997961045100152,0.305516092386309,0.2975623345575174,
789,US-xYE,ENF,Dfc,222.84293,87.914764,314.67947,203.37907,81.837265,222.75557,315.2584,0.9065458,0.41982263,18.061987,290.78,0.30407774,2019-08-13 23:30:00,2019-08-13 16:07:50.616,16.0,2019-08-13 16:30:00.000,,,,,,,174.823104371226,346.37,,,,22.13765,0.2079,0.7068580250359705,0.6451186391861407,0.9981636333877225,0.27886573046110746,0.25958789678562094,
790,US-xYE,ENF,Dfc,3.6496592,230.32817,604.9461,390.4828,216.24217,431.13986,606.55054,0.9013238,0.41280568,18.00481,294.48,0.30563402,2019-08-14 18:00:00,2019-08-14 10:37:50.616,10.0,2019-08-14 11:00:00.000,,,,,,,284.312837975122,621.14,-0.584,,,19.12705,0.39020000000000005,0.006017073531910466,0.643776197116237,0.997354812345893,0.3797345065425216,0.35651137990908394,
791,US-xYE,ENF,Dfc,1.996445,197.53531,324.84882,202.62401,114.13236,218.8616,325.51816,0.92574686,0.5270619,16.02868,289.46,0.31819502,2019-08-21 15:30:00,2019-08-21 08:07:50.616,8.0,2019-08-21 08:30:00.000,,,,,,,,319.19,-2.291,,,13.517333333333331,0.5846,0.006133129408202602,0.6224660707101564,0.9979437706332573,0.6068334559276202,0.350617489359119,
792,US-xYE,ENF,Dfc,123.369644,0.0,372.49554,253.24286,139.57166,274.4484,373.27173,0.922734,0.44217676,20.937578,311.82,0.32562917,2019-08-21 20:30:00,2019-08-21 13:07:50.616,13.0,2019-08-21 13:30:00.000,,,,,,,,678.94,,,,27.287949999999995,0.1595,0.33050894049758334,0.6784410381145125,0.9979205765194166,0.0,0.37391435992219396,
793,US-xYE,ENF,Dfc,68.767006,236.39394,165.7294,94.52807,63.8339,99.03788,166.13768,0.9331284,0.70418805,11.268467,260.24,0.31530955,2019-08-22 14:30:00,2019-08-22 07:07:50.616,7.0,2019-08-22 07:30:00.000,,,,,,,7.23143968199849,44.48,-2.462333333333333,,,10.320266666666669,0.6175,0.4139157715456241,0.5689742989067863,0.9975425201555722,1.4228797464849636,0.38422289272367355,
794,US-xYE,ENF,Dfc,163.24486,145.20522,390.72824,248.04282,96.0574,296.8385,467.76834,0.8375229,0.42197186,16.202026,303.1,0.3866497,2019-08-28 18:00:00,2019-08-28 10:37:50.616,10.0,2019-08-28 11:00:00.000,149.012248178006,149.012248178006,,,,195.93648536035448,270.395266207938,577.71,,,,21.55718333333333,0.2082,0.34898655176192556,0.5302685085527592,0.8353028766333352,0.3104212226077549,0.20535250419042897,
795,US-xYE,ENF,Dfc,249.10379,202.6561,400.71652,257.23148,74.02667,271.88855,401.79776,0.9432793,0.4673198,16.679014,290.0,0.2786392,2019-09-01 16:00:00,2019-09-01 08:37:50.616,8.0,2019-09-01 09:00:00.000,,,,,,,130.291591271189,376.37,-2.5416666666666665,,,14.89455,0.39380000000000004,0.6199730680429877,0.6402013789225703,0.9973089944553201,0.504373394217031,0.1842386328883466,
796,US-xYE,ENF,Dfc,74.999504,150.99141,268.38284,162.9516,68.54812,170.59856,269.0999,0.94355375,0.49316344,14.175092,289.7,0.26375854,2019-09-02 15:30:00,2019-09-02 08:07:50.616,8.0,2019-09-02 08:30:00.000,,,,,,,139.381877876545,309.43,-2.591,,,14.794616666666668,0.3582,0.278705060834285,0.6055431458725924,0.9973353390320844,0.561097978854693,0.2547311240175117,
797,US-xYE,ENF,Dfc,28.500721,11.017673,54.874283,29.5846,15.664901,29.5846,88.59221,1.0,0.8222775,-0.98426473,272.32,0.36389762,2019-10-01 23:00:00,2019-10-01 15:37:50.616,15.0,2019-10-01 16:00:00.000,47.8509238618245,47.8509238618245,,,,62.919269773930296,69.7009359455431,206.59,,,,0.2015166666666666,0.8467,0.3217068521035879,0.33394132508941815,0.6194030265189231,0.12436390287588492,0.1768202983083953,
798,US-xYE,ENF,Dfc,1.1526133,165.10315,438.79196,203.97757,156.30153,227.08366,440.01538,0.89200044,0.42572573,5.145237,281.78,0.2874531,2019-10-06 20:30:00,2019-10-06 13:07:50.616,13.0,2019-10-06 13:30:00.000,,,,,,,,483.81,,,,5.691183333333332,0.47950000000000004,0.002619484118941479,0.4635691825135748,0.9972195971877166,0.3752213161276317,0.35521833350461524,
799,US-xYE,ENF,Dfc,160.17194,103.221,196.22957,135.01451,35.42561,135.1296,252.72409,0.99944687,0.42813197,9.223324,279.56,0.2952665,2019-10-16 22:30:00,2019-10-16 15:07:50.616,15.0,2019-10-16 15:30:00.000,,,,,,,,248.6,,,,14.41454,0.14980000000000002,0.6337818448569743,0.5342368034642048,0.7764577171887334,0.4084335608845204,0.14017504227634175,
800,US-xYE,ENF,Dfc,0.35340184,24.526987,10.520077,2.3727963,9.558255,2.9681296,14.551483,0.8376372,0.8348579,-13.313562,259.74,0.2947004,2019-12-27 18:00:00,2019-12-27 10:37:50.616,10.0,2019-12-27 11:00:00.000,,,,,,,80.3558577126913,139.15,,,,-9.374333333333333,0.6714,0.02428631088666358,0.16306216349220215,0.7229556602581332,1.6855317770704195,0.6568577924325653,
801,US-Los,WET,Dfb,80.80116,145.00812,238.08522,106.4358,59.620625,161.39919,240.19785,0.6596046,0.58978003,17.741982,294.04,0.3266837,2019-05-31 22:30:00,2019-05-31 16:30:04.992,16.0,2019-05-31 16:30:00,114.2204,114.2204,117.61981426247026,169.31347449651176,232.248541409956,164.94963134086538,102.5574,290.8828,9.836426,,,21.151,,0.3363941850437046,0.44311720525391884,0.9912046256866995,0.6037028224857134,0.2482146488821611,0.5820676729477019
802,US-Los,WET,Dfb,85.34838,36.11297,184.17511,95.59095,53.55012,123.25761,185.60077,0.7487357,0.88572615,16.863342,301.5,0.3929845,2019-06-04 21:00:00,2019-06-04 15:00:04.992,15.0,2019-06-04 15:00:00,174.514,174.514,223.5125199543429,280.81603040715567,432.9514609246833,252.0217050878808,197.0437,474.8125,10.42618,,,25.28733,,0.45984927756495836,0.5150353093901496,0.9923186741089489,0.1945733845824023,0.2885231564502669,0.5914251002388431
803,US-Los,WET,Dfb,43.11558,240.88335,644.4977,282.43848,210.98003,514.98145,648.6619,0.548444,0.6170742,25.060871,294.1,0.3062986,2019-06-07 20:00:00,2019-06-07 14:00:04.992,14.0,2019-06-07 14:00:00,280.2022,280.2022,347.09077265281246,431.246016478471,610.2894020119545,404.6496912189016,198.0999,634.8698,14.35367,,,28.822,,0.06646849460404566,0.43541709479160107,0.9935803228153219,0.37135424479224083,0.3252542349103593,0.6792668614548542
804,US-Los,WET,Dfb,278.6878,314.14697,632.35297,294.41183,146.33871,501.54126,636.46814,0.59343266,0.5585833,24.532587,305.74,0.33675468,2019-06-08 19:30:00,2019-06-08 13:30:04.992,13.0,2019-06-08 13:30:00,,,,,,,,648.5403,13.30009,,,27.28666,,0.4378660650633667,0.46257119798643814,0.9935343660721181,0.49357846882956313,0.22992307203311071,
805,US-Los,WET,Dfb,94.03925,207.57242,403.13293,170.60703,117.17508,294.63815,404.66153,0.5725083,0.5102078,17.305948,295.36,0.2299381,2019-06-13 21:30:00,2019-06-13 15:30:04.992,15.0,2019-06-13 15:30:00,129.1149,129.1149,158.37978739104702,185.42531319670115,281.21640412471174,186.45929409818825,98.05532,361.6963,,,,18.50767,,0.2323898938453576,0.42160427258800703,0.9962225220667751,0.5129531833678382,0.28956318135801046,0.5126547139041819
806,US-Los,WET,Dfb,193.23302,315.89383,683.53,293.80173,186.1395,502.08722,686.3782,0.59811175,0.4979557,17.708498,294.7,0.20917135,2019-06-15 17:00:00,2019-06-15 11:00:04.992,11.0,2019-06-15 11:00:00,,,,,,,,704.6273,15.72457,,,15.83,,0.28152557875526935,0.42804641814090255,0.995850392684383,0.46023290075354956,0.2711908682414447,
807,US-Los,WET,Dfb,2.7686307,243.58755,384.50647,159.22299,137.55235,287.34537,385.8684,0.54848254,0.5356273,19.116617,293.68,0.23992582,2019-06-15 21:30:00,2019-06-15 15:30:04.992,15.0,2019-06-15 15:30:00,254.4289,254.4289,314.1490739761708,391.5795436366997,691.2891682628208,367.4295770060506,183.723,460.1895,14.42933,,,19.48467,,0.00717506460751904,0.41263547364852887,0.9964704806094512,0.6312710499227198,0.3564747722280446,0.8509093398191391
